


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.10994E-05    -.10994E-05    -.57754E-01     .27554E-02     .84482E-04         .000      .000
    .020     .57669E-06     .57669E-06     .49963E-01    -.53670E-02    -.84457E-04         .000      .000
    .030    -.14690E-05    -.14690E-05    -.79894E-01     .10573E-01     .26327E-04         .000      .000
    .040    -.10103E-06    -.10103E-06     .20390E-01    -.22665E-02    -.10659E-03         .000      .000
    .050    -.25621E-05    -.25621E-05    -.12227E+00     .16585E-01    -.42428E-04         .000      .000
    .060    -.21452E-05    -.21452E-05    -.61226E-01     .92123E-02    -.22312E-03         .000      .000
    .070    -.57527E-05    -.57527E-05    -.24034E+00     .27993E-01    -.13942E-03         .000      .000
    .080    -.61007E-05    -.61007E-05    -.18765E+00     .17442E-01    -.28747E-03         .000      .000
    .090    -.10321E-04    -.10321E-04    -.37070E+00     .35794E-01    -.19930E-03         .000      .000
    .100    -.11325E-04    -.11325E-04    -.32542E+00     .25787E-01    -.36370E-03         .000      .000
    .110    -.16381E-04    -.16381E-04    -.52354E+00     .44521E-01    -.28368E-03         .000      .000
    .120    -.18257E-04    -.18257E-04    -.49285E+00     .34855E-01    -.45996E-03         .000      .000
    .130    -.24288E-04    -.24288E-04    -.71141E+00     .54277E-01    -.37135E-03         .000      .000
    .140    -.26804E-04    -.26804E-04    -.68305E+00     .41786E-01    -.49706E-03         .000      .000
    .150    -.31500E-04    -.31500E-04    -.79752E+00     .28041E-01     .47389E-04         .000      .000
    .160    -.28086E-04    -.28086E-04    -.46430E+00    -.18612E-01     .10069E-03         .000      .000
    .170    -.31057E-04    -.31057E-04    -.62523E+00     .50654E-01    -.43389E-03         .000      .000
    .180    -.38144E-04    -.38144E-04    -.94462E+00     .12344E+00    -.12982E-02         .000      .000
    .190    -.54596E-04    -.54596E-04    -.16351E+01     .19290E+00    -.15659E-02         .000      .000
    .200    -.69822E-04    -.69822E-04    -.20294E+01     .19923E+00    -.18156E-02         .000      .000
    .210    -.88152E-04    -.88152E-04    -.24978E+01     .19618E+00    -.13758E-02         .000      .000
    .220    -.97651E-04    -.97651E-04    -.23908E+01     .12360E+00    -.89223E-03         .000      .000
    .230    -.10604E-03    -.10604E-03    -.23207E+01     .95746E-01    -.52042E-03         .000      .000
    .240    -.11036E-03    -.11036E-03    -.20646E+01     .65724E-01    -.73068E-03         .000      .000
    .250    -.11981E-03    -.11981E-03    -.21484E+01     .71116E-01    -.80583E-03         .000      .000
    .260    -.12542E-03    -.12542E-03    -.19911E+01     .13775E-01    -.48421E-03         .000      .000
    .270    -.12373E-03    -.12373E-03    -.15474E+01    -.11940E+00     .14250E-02         .000      .000
    .280    -.98254E-04    -.98254E-04    -.98889E-01    -.30811E+00     .31364E-02         .000      .000
    .290    -.62996E-04    -.62996E-04     .12853E+01    -.36667E+00     .41374E-02         .000      .000
    .300    -.19838E-04    -.19838E-04     .26947E+01    -.36959E+00     .39576E-02         .000      .000
