


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.18410E-05     .37266E-10    -.63002E-03     .20584E-03    -.15583E-04         .000      .000
    .020    -.33314E-06     .96156E-07     .11756E-02    -.12178E-02    -.66499E-04         .000      .000
    .030    -.32179E-05     .16680E-06     .11525E-01    -.13028E-02    -.12680E-03         .000      .000
    .040    -.28420E-05    -.69026E-07    -.23348E-02     .24216E-02    -.18461E-03         .000      .000
    .050    -.71719E-05    -.71810E-07     .59947E-02    -.49970E-03    -.31823E-03         .000      .000
    .060    -.95571E-05    -.15479E-06     .86467E-02    -.91242E-03    -.55760E-03         .000      .000
    .070    -.18487E-04    -.22811E-06     .20446E-01    -.28651E-02    -.84437E-03         .000      .000
    .080    -.26595E-04    -.46478E-06     .27318E-01    -.28338E-02    -.11787E-02         .000      .000
    .090    -.42283E-04    -.82234E-06     .53034E-01    -.47902E-02    -.15761E-02         .000      .000
    .100    -.58308E-04    -.18775E-05     .67347E-01    -.21436E-02    -.20331E-02         .000      .000
    .110    -.83066E-04    -.37242E-05     .92575E-01    -.17532E-02    -.25247E-02         .000      .000
    .120    -.10897E-03    -.68730E-05     .10799E+00     .22690E-03    -.30700E-02         .000      .000
    .130    -.14460E-03    -.11465E-04     .13548E+00    -.13030E-02    -.36543E-02         .000      .000
    .140    -.18206E-03    -.18094E-04     .14811E+00    -.16244E-03    -.42420E-02         .000      .000
    .150    -.22745E-03    -.26863E-04     .16892E+00    -.16989E-02    -.42307E-02         .000      .000
    .160    -.26597E-03    -.38400E-04     .17461E+00     .48789E-03    -.40097E-02         .000      .000
    .170    -.31128E-03    -.53355E-04     .16276E+00     .98709E-02    -.48700E-02         .000      .000
    .180    -.36629E-03    -.72175E-04     .59090E-01     .30127E-01    -.66143E-02         .000      .000
    .190    -.44481E-03    -.91835E-04    -.19931E-01     .18282E-01    -.87431E-02         .000      .000
    .200    -.54259E-03    -.10988E-03     .33617E-01    -.25396E-01    -.11297E-01         .000      .000
    .210    -.67061E-03    -.12746E-03     .18655E+00    -.55450E-01    -.13787E-01         .000      .000
    .220    -.81571E-03    -.14803E-03     .30459E+00    -.37434E-01    -.15492E-01         .000      .000
    .230    -.97855E-03    -.17414E-03     .39505E+00     .65125E-02    -.16635E-01         .000      .000
    .240    -.11470E-02    -.20881E-03     .41544E+00     .57923E-01    -.17372E-01         .000      .000
    .250    -.13245E-02    -.25352E-03     .37541E+00     .83138E-01    -.17684E-01         .000      .000
    .260    -.14972E-02    -.30818E-03     .29519E+00     .70452E-01    -.16946E-01         .000      .000
    .270    -.16554E-02    -.37187E-03     .20934E+00     .34102E-01    -.13767E-01         .000      .000
    .280    -.17662E-02    -.44475E-03     .43673E-01     .21970E-01    -.86756E-02         .000      .000
    .290    -.18272E-02    -.52704E-03    -.30914E+00     .68440E-01    -.30781E-02         .000      .000
    .300    -.18278E-02    -.61601E-03    -.96366E+00     .15542E+00     .24737E-02         .000      .000
