


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.13193E-05    -.13193E-05    -.69305E-01     .33065E-02     .10138E-03         .000      .000
    .020     .69203E-06     .69203E-06     .59956E-01    -.64404E-02    -.10135E-03         .000      .000
    .030    -.17628E-05    -.17628E-05    -.95873E-01     .12687E-01     .31592E-04         .000      .000
    .040    -.12124E-06    -.12124E-06     .24468E-01    -.27198E-02    -.12791E-03         .000      .000
    .050    -.30746E-05    -.30746E-05    -.14673E+00     .19902E-01    -.50914E-04         .000      .000
    .060    -.25742E-05    -.25742E-05    -.73471E-01     .11055E-01    -.26775E-03         .000      .000
    .070    -.69032E-05    -.69032E-05    -.28841E+00     .33592E-01    -.16730E-03         .000      .000
    .080    -.73209E-05    -.73209E-05    -.22518E+00     .20930E-01    -.34497E-03         .000      .000
    .090    -.12385E-04    -.12385E-04    -.44484E+00     .42952E-01    -.23916E-03         .000      .000
    .100    -.13589E-04    -.13589E-04    -.39050E+00     .30945E-01    -.43644E-03         .000      .000
    .110    -.19657E-04    -.19657E-04    -.62825E+00     .53425E-01    -.34041E-03         .000      .000
    .120    -.21908E-04    -.21908E-04    -.59142E+00     .41827E-01    -.55195E-03         .000      .000
    .130    -.29145E-04    -.29145E-04    -.85369E+00     .65133E-01    -.44563E-03         .000      .000
    .140    -.32165E-04    -.32165E-04    -.81966E+00     .50143E-01    -.59647E-03         .000      .000
    .150    -.37801E-04    -.37801E-04    -.95703E+00     .33650E-01     .56866E-04         .000      .000
    .160    -.33703E-04    -.33703E-04    -.55716E+00    -.22335E-01     .12083E-03         .000      .000
    .170    -.37269E-04    -.37269E-04    -.75028E+00     .60785E-01    -.52067E-03         .000      .000
    .180    -.45773E-04    -.45773E-04    -.11335E+01     .14813E+00    -.15579E-02         .000      .000
    .190    -.65515E-04    -.65515E-04    -.19621E+01     .23148E+00    -.18790E-02         .000      .000
    .200    -.83787E-04    -.83787E-04    -.24352E+01     .23908E+00    -.21787E-02         .000      .000
    .210    -.10578E-03    -.10578E-03    -.29973E+01     .23541E+00    -.16510E-02         .000      .000
    .220    -.11718E-03    -.11718E-03    -.28689E+01     .14831E+00    -.10707E-02         .000      .000
    .230    -.12725E-03    -.12725E-03    -.27848E+01     .11490E+00    -.62451E-03         .000      .000
    .240    -.13243E-03    -.13243E-03    -.24775E+01     .78868E-01    -.87682E-03         .000      .000
    .250    -.14377E-03    -.14377E-03    -.25781E+01     .85339E-01    -.96700E-03         .000      .000
    .260    -.15051E-03    -.15051E-03    -.23893E+01     .16530E-01    -.58105E-03         .000      .000
    .270    -.14848E-03    -.14848E-03    -.18569E+01    -.14328E+00     .17100E-02         .000      .000
    .280    -.11790E-03    -.11790E-03    -.11867E+00    -.36974E+00     .37637E-02         .000      .000
    .290    -.75595E-04    -.75595E-04     .15424E+01    -.44001E+00     .49649E-02         .000      .000
    .300    -.23805E-04    -.23805E-04     .32336E+01    -.44351E+00     .47491E-02         .000      .000
