


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.15846E-05    -.51100E-09    -.27764E-05     .13381E-03    -.30220E-03         .000      .000
    .020    -.61315E-05    -.88114E-08    -.13538E-02     .73731E-03    -.63906E-03         .000      .000
    .030    -.14400E-04     .84570E-07    -.74857E-02     .22261E-02    -.98669E-03         .000      .000
    .040    -.25881E-04     .74333E-06    -.81765E-02     .16263E-02    -.13405E-02         .000      .000
    .050    -.41202E-04     .22936E-05     .16003E-01    -.45105E-02    -.16923E-02         .000      .000
    .060    -.59632E-04     .41055E-05     .65350E-01    -.14655E-01    -.20137E-02         .000      .000
    .070    -.81537E-04     .47441E-05     .11843E+00    -.24269E-01    -.23520E-02         .000      .000
    .080    -.10690E-03     .28005E-05     .15812E+00    -.30608E-01    -.27578E-02         .000      .000
    .090    -.13708E-03    -.27203E-05     .17345E+00    -.31716E-01    -.32802E-02         .000      .000
    .100    -.17334E-03    -.12173E-04     .15630E+00    -.26235E-01    -.40544E-02         .000      .000
    .110    -.21876E-03    -.24990E-04     .10771E+00    -.15192E-01    -.50048E-02         .000      .000
    .120    -.27291E-03    -.39683E-04     .43588E-01    -.24720E-02    -.57968E-02         .000      .000
    .130    -.33346E-03    -.54277E-04    -.69822E-02     .54270E-02    -.62224E-02         .000      .000
    .140    -.39674E-03    -.67305E-04    -.52161E-02     .14733E-02    -.64635E-02         .000      .000
    .150    -.46228E-03    -.79325E-04     .58024E-01    -.13180E-01    -.65665E-02         .000      .000
    .160    -.52727E-03    -.93147E-04     .13397E+00    -.26425E-01    -.64261E-02         .000      .000
    .170    -.59060E-03    -.11172E-03     .15693E+00    -.27014E-01    -.62257E-02         .000      .000
    .180    -.65148E-03    -.13598E-03     .10788E+00    -.14056E-01    -.59363E-02         .000      .000
    .190    -.70836E-03    -.16487E-03    -.55636E-02     .10541E-01    -.53569E-02         .000      .000
    .200    -.75595E-03    -.19572E-03    -.16827E+00     .42715E-01    -.39778E-02         .000      .000
    .210    -.78421E-03    -.22449E-03    -.33638E+00     .72148E-01    -.14932E-02         .000      .000
    .220    -.78381E-03    -.24738E-03    -.44927E+00     .88010E-01     .15887E-02         .000      .000
    .230    -.75349E-03    -.26315E-03    -.49088E+00     .91956E-01     .43599E-02         .000      .000
    .240    -.70139E-03    -.27337E-03    -.53317E+00     .10256E+00     .57069E-02         .000      .000
    .250    -.64203E-03    -.27894E-03    -.67610E+00     .13668E+00     .62536E-02         .000      .000
    .260    -.57650E-03    -.27582E-03    -.92606E+00     .18738E+00     .67397E-02         .000      .000
    .270    -.50934E-03    -.25475E-03    -.11278E+01     .21663E+00     .65788E-02         .000      .000
    .280    -.44628E-03    -.20781E-03    -.10634E+01     .18667E+00     .60028E-02         .000      .000
    .290    -.39118E-03    -.13618E-03    -.69568E+00     .10324E+00     .48680E-02         .000      .000
    .300    -.35039E-03    -.49276E-04    -.14002E+00    -.90284E-02     .33010E-02         .000      .000
