


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.15841E-05    -.83439E-10    -.32091E-03     .24115E-03    -.30194E-03         .000      .000
    .020    -.61227E-05     .61664E-07    -.19767E-02     .15324E-03    -.63862E-03         .000      .000
    .030    -.14485E-04     .43902E-06     .84157E-02    -.34920E-02    -.10145E-02         .000      .000
    .040    -.26625E-04     .10821E-05     .38373E-01    -.82323E-02    -.14516E-02         .000      .000
    .050    -.43496E-04     .14039E-05     .72332E-01    -.79120E-02    -.18805E-02         .000      .000
    .060    -.63737E-04     .78718E-06     .97343E-01    -.27888E-02    -.21622E-02         .000      .000
    .070    -.86281E-04    -.11825E-05     .12054E+00     .18923E-02    -.23074E-02         .000      .000
    .080    -.10970E-03    -.50762E-05     .13579E+00     .56920E-02    -.23967E-02         .000      .000
    .090    -.13436E-03    -.11336E-04     .13244E+00     .84027E-02    -.25306E-02         .000      .000
    .100    -.16117E-03    -.19923E-04     .11094E+00     .82490E-02    -.29227E-02         .000      .000
    .110    -.19377E-03    -.30342E-04     .83079E-01     .40030E-02    -.35986E-02         .000      .000
    .120    -.23322E-03    -.41892E-04     .62106E-01    -.37508E-02    -.42988E-02         .000      .000
    .130    -.27918E-03    -.54046E-04     .66519E-01    -.12108E-01    -.48293E-02         .000      .000
    .140    -.32943E-03    -.67193E-04     .82443E-01    -.10819E-01    -.52425E-02         .000      .000
    .150    -.38295E-03    -.82273E-04     .74971E-01     .46880E-02    -.53326E-02         .000      .000
    .160    -.43412E-03    -.99708E-04     .34910E-01     .23155E-01    -.48421E-02         .000      .000
    .170    -.47889E-03    -.11932E-03    -.13703E-01     .31488E-01    -.40807E-02         .000      .000
    .180    -.51551E-03    -.14110E-03    -.86179E-01     .33568E-01    -.32477E-02         .000      .000
    .190    -.54349E-03    -.16432E-03    -.19777E+00     .31423E-01    -.23116E-02         .000      .000
    .200    -.56023E-03    -.18709E-03    -.31814E+00     .21893E-01    -.92364E-03         .000      .000
    .210    -.55973E-03    -.20756E-03    -.42154E+00     .11008E-01     .11388E-02         .000      .000
    .220    -.53643E-03    -.22483E-03    -.52800E+00     .13880E-01     .35137E-02         .000      .000
    .230    -.49034E-03    -.23835E-03    -.68340E+00     .36879E-01     .56218E-02         .000      .000
    .240    -.42802E-03    -.24619E-03    -.88608E+00     .60734E-01     .65125E-02         .000      .000
    .250    -.36309E-03    -.24455E-03    -.10554E+01     .54961E-01     .64964E-02         .000      .000
    .260    -.30068E-03    -.22925E-03    -.10834E+01     .71988E-02     .57065E-02         .000      .000
    .270    -.25459E-03    -.19868E-03    -.91718E+00    -.51162E-01     .32494E-02         .000      .000
    .280    -.23847E-03    -.15527E-03    -.66108E+00    -.67578E-01    -.32491E-04         .000      .000
    .290    -.25500E-03    -.10193E-03    -.34040E+00    -.51782E-01    -.32561E-02         .000      .000
    .300    -.30111E-03    -.42654E-04     .11385E+00    -.33965E-01    -.57390E-02         .000      .000
