


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.12784E-05    -.12784E-05    -.72647E-01     .18862E-01    -.20759E-03         .000      .000
    .020    -.37520E-05    -.37520E-05    -.18132E+00     .30479E-01    -.30114E-03         .000      .000
    .030    -.70201E-05    -.70201E-05    -.29628E+00     .35866E-01    -.31786E-03         .000      .000
    .040    -.10173E-04    -.10173E-04    -.37506E+00     .36456E-01    -.34230E-03         .000      .000
    .050    -.13621E-04    -.13621E-04    -.45607E+00     .36327E-01    -.30556E-03         .000      .000
    .060    -.16158E-04    -.16158E-04    -.47361E+00     .26474E-01    -.22178E-03         .000      .000
    .070    -.18044E-04    -.18044E-04    -.46421E+00     .17221E-01    -.13931E-03         .000      .000
    .080    -.19252E-04    -.19252E-04    -.43418E+00     .11297E-01    -.13909E-03         .000      .000
    .090    -.21022E-04    -.21022E-04    -.45788E+00     .17309E-01    -.20374E-03         .000      .000
    .100    -.23907E-04    -.23907E-04    -.55173E+00     .38948E-01    -.42908E-03         .000      .000
    .110    -.29367E-04    -.29367E-04    -.77065E+00     .70507E-01    -.60494E-03         .000      .000
    .120    -.35227E-04    -.35227E-04    -.95142E+00     .78737E-01    -.54668E-03         .000      .000
    .130    -.39523E-04    -.39523E-04    -.10039E+01     .62296E-01    -.26192E-03         .000      .000
    .140    -.40831E-04    -.40831E-04    -.89511E+00     .38239E-01    -.64860E-04         .000      .000
    .150    -.40605E-04    -.40605E-04    -.73777E+00     .13994E-01     .17387E-03         .000      .000
    .160    -.37306E-04    -.37306E-04    -.44085E+00    -.28174E-01     .44323E-03         .000      .000
    .170    -.32485E-04    -.32485E-04    -.13068E+00    -.54331E-01     .49383E-03         .000      .000
    .180    -.27892E-04    -.27892E-04     .94542E-01    -.60756E-01     .40657E-03         .000      .000
    .190    -.23996E-04    -.23996E-04     .23084E+00    -.60071E-01     .41521E-03         .000      .000
    .200    -.18155E-04    -.18155E-04     .44153E+00    -.85692E-01     .83882E-03         .000      .000
    .210    -.61392E-05    -.61392E-05     .92495E+00    -.14876E+00     .15921E-02         .000      .000
    .220     .12634E-04     .12634E-04     .16292E+01    -.20401E+00     .20584E-02         .000      .000
    .230     .32721E-04     .32721E-04     .22274E+01    -.20176E+00     .18421E-02         .000      .000
    .240     .45890E-04     .45890E-04     .23657E+01    -.10934E+00     .57600E-03         .000      .000
    .250     .45148E-04     .45148E-04     .18775E+01     .26762E-02    -.50432E-03         .000      .000
    .260     .36499E-04     .36499E-04     .12696E+01     .64120E-01    -.13250E-02         .000      .000
    .270     .17721E-04     .17721E-04     .35220E+00     .16462E+00    -.24252E-02         .000      .000
    .280    -.10021E-04    -.10021E-04    -.76740E+00     .24279E+00    -.29716E-02         .000      .000
    .290    -.40200E-04    -.40200E-04    -.17096E+01     .25829E+00    -.30510E-02         .000      .000
    .300    -.69434E-04    -.69434E-04    -.23754E+01     .21294E+00    -.26727E-02         .000      .000
