


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.23973E-05     .48447E-07     .18201E-01    -.39956E-02    -.37707E-04         .000      .000
    .020    -.68598E-06    -.71034E-06    -.13806E-01     .91365E-02    -.82117E-04         .000      .000
    .030    -.38873E-05    -.74431E-06    -.49470E-02    -.53861E-02    -.95341E-04         .000      .000
    .040    -.30155E-05    -.11408E-05     .23674E-02     .43812E-02    -.21320E-03         .000      .000
    .050    -.82093E-05    -.16518E-05     .38352E-02    -.38445E-02    -.37154E-03         .000      .000
    .060    -.11003E-04    -.28836E-05     .61383E-02     .71649E-02    -.67477E-03         .000      .000
    .070    -.21569E-04    -.46732E-05     .14064E-01     .24947E-03    -.95798E-03         .000      .000
    .080    -.30412E-04    -.81602E-05     .23077E-03     .15893E-01    -.12948E-02         .000      .000
    .090    -.47244E-04    -.12946E-04    -.27431E-01     .11754E-01    -.15882E-02         .000      .000
    .100    -.62497E-04    -.19557E-04    -.68861E-01     .27268E-01    -.19560E-02         .000      .000
    .110    -.86161E-04    -.27379E-04    -.11070E+00     .23005E-01    -.22845E-02         .000      .000
    .120    -.10849E-03    -.37034E-04    -.16265E+00     .40749E-01    -.26804E-02         .000      .000
    .130    -.13944E-03    -.47918E-04    -.21042E+00     .38458E-01    -.29993E-02         .000      .000
    .140    -.16844E-03    -.60734E-04    -.26526E+00     .57662E-01    -.32864E-02         .000      .000
    .150    -.20205E-03    -.74992E-04    -.33279E+00     .58596E-01    -.26604E-02         .000      .000
    .160    -.22044E-03    -.90699E-04    -.49216E+00     .86355E-01    -.16567E-02         .000      .000
    .170    -.23971E-03    -.10310E-03    -.57302E+00     .50189E-01    -.20476E-02         .000      .000
    .180    -.26773E-03    -.11174E-03    -.36217E+00     .84682E-02    -.42884E-02         .000      .000
    .190    -.32821E-03    -.12422E-03    -.78339E-01     .20979E-02    -.73523E-02         .000      .000
    .200    -.41424E-03    -.14988E-03    -.23661E-01     .75052E-01    -.10250E-01         .000      .000
    .210    -.52860E-03    -.19067E-03    -.21230E+00     .13078E+00    -.11804E-01         .000      .000
    .220    -.64504E-03    -.24566E-03    -.63376E+00     .18834E+00    -.11755E-01         .000      .000
    .230    -.76135E-03    -.30856E-03    -.12138E+01     .19422E+00    -.11030E-01         .000      .000
    .240    -.86634E-03    -.37106E-03    -.17120E+01     .18915E+00    -.10487E-01         .000      .000
    .250    -.97133E-03    -.42684E-03    -.19762E+01     .17039E+00    -.10024E-01         .000      .000
    .260    -.10628E-02    -.47546E-03    -.20518E+01     .19586E+00    -.83175E-02         .000      .000
    .270    -.11249E-02    -.51748E-03    -.21223E+01     .22332E+00    -.28137E-02         .000      .000
    .280    -.11088E-02    -.54995E-03    -.23739E+01     .23887E+00     .57449E-02         .000      .000
    .290    -.10102E-02    -.55889E-03    -.24551E+01     .94963E-01     .14216E-01         .000      .000
    .300    -.83463E-03    -.53451E-03    -.19650E+01    -.12887E+00     .19709E-01         .000      .000
