


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.16858E-05    -.16858E-05    -.88556E-01     .42250E-02     .12954E-03         .000      .000
    .020     .88426E-06     .88426E-06     .76610E-01    -.82293E-02    -.12950E-03         .000      .000
    .030    -.22525E-05    -.22525E-05    -.12250E+00     .16212E-01     .40367E-04         .000      .000
    .040    -.15492E-06    -.15492E-06     .31265E-01    -.34753E-02    -.16344E-03         .000      .000
    .050    -.39286E-05    -.39286E-05    -.18748E+00     .25430E-01    -.65056E-04         .000      .000
    .060    -.32893E-05    -.32893E-05    -.93880E-01     .14126E-01    -.34212E-03         .000      .000
    .070    -.88207E-05    -.88207E-05    -.36852E+00     .42923E-01    -.21377E-03         .000      .000
    .080    -.93545E-05    -.93545E-05    -.28773E+00     .26744E-01    -.44079E-03         .000      .000
    .090    -.15826E-04    -.15826E-04    -.56841E+00     .54884E-01    -.30559E-03         .000      .000
    .100    -.17364E-04    -.17364E-04    -.49897E+00     .39541E-01    -.55767E-03         .000      .000
    .110    -.25117E-04    -.25117E-04    -.80276E+00     .68265E-01    -.43497E-03         .000      .000
    .120    -.27993E-04    -.27993E-04    -.75570E+00     .53445E-01    -.70527E-03         .000      .000
    .130    -.37241E-04    -.37241E-04    -.10908E+01     .83225E-01    -.56941E-03         .000      .000
    .140    -.41100E-04    -.41100E-04    -.10473E+01     .64071E-01    -.76216E-03         .000      .000
    .150    -.48301E-04    -.48301E-04    -.12229E+01     .42997E-01     .72662E-04         .000      .000
    .160    -.43065E-04    -.43065E-04    -.71192E+00    -.28539E-01     .15439E-03         .000      .000
    .170    -.47621E-04    -.47621E-04    -.95869E+00     .77670E-01    -.66530E-03         .000      .000
    .180    -.58487E-04    -.58487E-04    -.14484E+01     .18927E+00    -.19906E-02         .000      .000
    .190    -.83714E-04    -.83714E-04    -.25071E+01     .29578E+00    -.24010E-02         .000      .000
    .200    -.10706E-03    -.10706E-03    -.31117E+01     .30549E+00    -.27839E-02         .000      .000
    .210    -.13517E-03    -.13517E-03    -.38299E+01     .30080E+00    -.21096E-02         .000      .000
    .220    -.14973E-03    -.14973E-03    -.36658E+01     .18951E+00    -.13681E-02         .000      .000
    .230    -.16260E-03    -.16260E-03    -.35583E+01     .14681E+00    -.79798E-03         .000      .000
    .240    -.16922E-03    -.16922E-03    -.31657E+01     .10078E+00    -.11204E-02         .000      .000
    .250    -.18370E-03    -.18370E-03    -.32943E+01     .10904E+00    -.12356E-02         .000      .000
    .260    -.19232E-03    -.19232E-03    -.30531E+01     .21122E-01    -.74245E-03         .000      .000
    .270    -.18972E-03    -.18972E-03    -.23727E+01    -.18308E+00     .21850E-02         .000      .000
    .280    -.15066E-03    -.15066E-03    -.15163E+00    -.47244E+00     .48092E-02         .000      .000
    .290    -.96594E-04    -.96594E-04     .19708E+01    -.56223E+00     .63440E-02         .000      .000
    .300    -.30418E-04    -.30418E-04     .41318E+01    -.56671E+00     .60683E-02         .000      .000
