


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.58636E-06    -.58636E-06    -.30802E-01     .14696E-02     .45057E-04         .000      .000
    .020     .30757E-06     .30757E-06     .26647E-01    -.28624E-02    -.45044E-04         .000      .000
    .030    -.78347E-06    -.78347E-06    -.42610E-01     .56389E-02     .14041E-04         .000      .000
    .040    -.53885E-07    -.53885E-07     .10875E-01    -.12088E-02    -.56847E-04         .000      .000
    .050    -.13665E-05    -.13665E-05    -.65212E-01     .88454E-02    -.22628E-04         .000      .000
    .060    -.11441E-05    -.11441E-05    -.32654E-01     .49132E-02    -.11900E-03         .000      .000
    .070    -.30681E-05    -.30681E-05    -.12818E+00     .14930E-01    -.74356E-04         .000      .000
    .080    -.32537E-05    -.32537E-05    -.10008E+00     .93022E-02    -.15332E-03         .000      .000
    .090    -.55046E-05    -.55046E-05    -.19771E+00     .19090E-01    -.10629E-03         .000      .000
    .100    -.60398E-05    -.60398E-05    -.17356E+00     .13753E-01    -.19397E-03         .000      .000
    .110    -.87365E-05    -.87365E-05    -.27922E+00     .23744E-01    -.15129E-03         .000      .000
    .120    -.97368E-05    -.97368E-05    -.26285E+00     .18590E-01    -.24531E-03         .000      .000
    .130    -.12953E-04    -.12953E-04    -.37942E+00     .28948E-01    -.19806E-03         .000      .000
    .140    -.14296E-04    -.14296E-04    -.36429E+00     .22286E-01    -.26510E-03         .000      .000
    .150    -.16800E-04    -.16800E-04    -.42535E+00     .14955E-01     .25274E-04         .000      .000
    .160    -.14979E-04    -.14979E-04    -.24763E+00    -.99264E-02     .53701E-04         .000      .000
    .170    -.16564E-04    -.16564E-04    -.33346E+00     .27016E-01    -.23141E-03         .000      .000
    .180    -.20343E-04    -.20343E-04    -.50380E+00     .65834E-01    -.69238E-03         .000      .000
    .190    -.29118E-04    -.29118E-04    -.87205E+00     .10288E+00    -.83513E-03         .000      .000
    .200    -.37239E-04    -.37239E-04    -.10823E+01     .10626E+00    -.96831E-03         .000      .000
    .210    -.47014E-04    -.47014E-04    -.13321E+01     .10463E+00    -.73376E-03         .000      .000
    .220    -.52080E-04    -.52080E-04    -.12751E+01     .65918E-01    -.47586E-03         .000      .000
    .230    -.56556E-04    -.56556E-04    -.12377E+01     .51065E-01    -.27756E-03         .000      .000
    .240    -.58858E-04    -.58858E-04    -.11011E+01     .35053E-01    -.38970E-03         .000      .000
    .250    -.63897E-04    -.63897E-04    -.11458E+01     .37928E-01    -.42978E-03         .000      .000
    .260    -.66893E-04    -.66893E-04    -.10619E+01     .73466E-02    -.25824E-03         .000      .000
    .270    -.65990E-04    -.65990E-04    -.82528E+00    -.63681E-01     .76000E-03         .000      .000
    .280    -.52402E-04    -.52402E-04    -.52741E-01    -.16433E+00     .16728E-02         .000      .000
    .290    -.33598E-04    -.33598E-04     .68549E+00    -.19556E+00     .22066E-02         .000      .000
    .300    -.10580E-04    -.10580E-04     .14372E+01    -.19712E+00     .21107E-02         .000      .000
