


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.62539E-06     .12638E-07     .47482E-02    -.10423E-02    -.98365E-05         .000      .000
    .020    -.17895E-06    -.18531E-06    -.36016E-02     .23834E-02    -.21422E-04         .000      .000
    .030    -.10141E-05    -.19417E-06    -.12905E-02    -.14051E-02    -.24872E-04         .000      .000
    .040    -.78666E-06    -.29761E-06     .61758E-03     .11429E-02    -.55617E-04         .000      .000
    .050    -.21415E-05    -.43090E-06     .10005E-02    -.10029E-02    -.96924E-04         .000      .000
    .060    -.28703E-05    -.75226E-06     .16013E-02     .18691E-02    -.17603E-03         .000      .000
    .070    -.56266E-05    -.12191E-05     .36690E-02     .65080E-04    -.24991E-03         .000      .000
    .080    -.79335E-05    -.21287E-05     .60202E-04     .41461E-02    -.33776E-03         .000      .000
    .090    -.12325E-04    -.33773E-05    -.71558E-02     .30662E-02    -.41431E-03         .000      .000
    .100    -.16304E-04    -.51017E-05    -.17964E-01     .71134E-02    -.51026E-03         .000      .000
    .110    -.22477E-04    -.71423E-05    -.28879E-01     .60012E-02    -.59595E-03         .000      .000
    .120    -.28301E-04    -.96611E-05    -.42430E-01     .10630E-01    -.69924E-03         .000      .000
    .130    -.36375E-04    -.12500E-04    -.54893E-01     .10033E-01    -.78241E-03         .000      .000
    .140    -.43941E-04    -.15844E-04    -.69198E-01     .15042E-01    -.85732E-03         .000      .000
    .150    -.52709E-04    -.19563E-04    -.86814E-01     .15286E-01    -.69401E-03         .000      .000
    .160    -.57506E-04    -.23661E-04    -.12839E+00     .22527E-01    -.43219E-03         .000      .000
    .170    -.62533E-04    -.26896E-04    -.14948E+00     .13093E-01    -.53416E-03         .000      .000
    .180    -.69843E-04    -.29149E-04    -.94479E-01     .22091E-02    -.11187E-02         .000      .000
    .190    -.85621E-04    -.32406E-04    -.20436E-01     .54728E-03    -.19180E-02         .000      .000
    .200    -.10806E-03    -.39099E-04    -.61725E-02     .19579E-01    -.26739E-02         .000      .000
    .210    -.13790E-03    -.49741E-04    -.55382E-01     .34116E-01    -.30792E-02         .000      .000
    .220    -.16827E-03    -.64086E-04    -.16533E+00     .49133E-01    -.30666E-02         .000      .000
    .230    -.19861E-03    -.80494E-04    -.31665E+00     .50666E-01    -.28773E-02         .000      .000
    .240    -.22600E-03    -.96798E-04    -.44660E+00     .49345E-01    -.27359E-02         .000      .000
    .250    -.25339E-03    -.11135E-03    -.51554E+00     .44450E-01    -.26151E-02         .000      .000
    .260    -.27724E-03    -.12403E-03    -.53524E+00     .51093E-01    -.21698E-02         .000      .000
    .270    -.29346E-03    -.13500E-03    -.55364E+00     .58257E-01    -.73400E-03         .000      .000
    .280    -.28925E-03    -.14346E-03    -.61929E+00     .62314E-01     .14987E-02         .000      .000
    .290    -.26352E-03    -.14580E-03    -.64047E+00     .24773E-01     .37086E-02         .000      .000
    .300    -.21773E-03    -.13944E-03    -.51261E+00    -.33618E-01     .51414E-02         .000      .000
