


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.14659E-05    -.14659E-05    -.77005E-01     .36739E-02     .11264E-03         .000      .000
    .020     .76892E-06     .76892E-06     .66618E-01    -.71559E-02    -.11261E-03         .000      .000
    .030    -.19587E-05    -.19587E-05    -.10653E+00     .14097E-01     .35102E-04         .000      .000
    .040    -.13471E-06    -.13471E-06     .27187E-01    -.30220E-02    -.14212E-03         .000      .000
    .050    -.34162E-05    -.34162E-05    -.16303E+00     .22113E-01    -.56571E-04         .000      .000
    .060    -.28603E-05    -.28603E-05    -.81634E-01     .12283E-01    -.29750E-03         .000      .000
    .070    -.76702E-05    -.76702E-05    -.32045E+00     .37324E-01    -.18589E-03         .000      .000
    .080    -.81343E-05    -.81343E-05    -.25020E+00     .23256E-01    -.38330E-03         .000      .000
    .090    -.13762E-04    -.13762E-04    -.49427E+00     .47725E-01    -.26573E-03         .000      .000
    .100    -.15099E-04    -.15099E-04    -.43389E+00     .34383E-01    -.48493E-03         .000      .000
    .110    -.21841E-04    -.21841E-04    -.69805E+00     .59361E-01    -.37824E-03         .000      .000
    .120    -.24342E-04    -.24342E-04    -.65713E+00     .46474E-01    -.61328E-03         .000      .000
    .130    -.32384E-04    -.32384E-04    -.94854E+00     .72370E-01    -.49514E-03         .000      .000
    .140    -.35739E-04    -.35739E-04    -.91073E+00     .55714E-01    -.66275E-03         .000      .000
    .150    -.42001E-04    -.42001E-04    -.10634E+01     .37388E-01     .63185E-04         .000      .000
    .160    -.37448E-04    -.37448E-04    -.61906E+00    -.24816E-01     .13425E-03         .000      .000
    .170    -.41410E-04    -.41410E-04    -.83364E+00     .67539E-01    -.57852E-03         .000      .000
    .180    -.50858E-04    -.50858E-04    -.12595E+01     .16459E+00    -.17309E-02         .000      .000
    .190    -.72795E-04    -.72795E-04    -.21801E+01     .25720E+00    -.20878E-02         .000      .000
    .200    -.93097E-04    -.93097E-04    -.27058E+01     .26564E+00    -.24208E-02         .000      .000
    .210    -.11754E-03    -.11754E-03    -.33303E+01     .26157E+00    -.18344E-02         .000      .000
    .220    -.13020E-03    -.13020E-03    -.31877E+01     .16479E+00    -.11896E-02         .000      .000
    .230    -.14139E-03    -.14139E-03    -.30942E+01     .12766E+00    -.69390E-03         .000      .000
    .240    -.14714E-03    -.14714E-03    -.27528E+01     .87632E-01    -.97424E-03         .000      .000
    .250    -.15974E-03    -.15974E-03    -.28646E+01     .94821E-01    -.10744E-02         .000      .000
    .260    -.16723E-03    -.16723E-03    -.26548E+01     .18367E-01    -.64561E-03         .000      .000
    .270    -.16497E-03    -.16497E-03    -.20632E+01    -.15920E+00     .19000E-02         .000      .000
    .280    -.13101E-03    -.13101E-03    -.13185E+00    -.41082E+00     .41819E-02         .000      .000
    .290    -.83994E-04    -.83994E-04     .17137E+01    -.48889E+00     .55166E-02         .000      .000
    .300    -.26451E-04    -.26451E-04     .35929E+01    -.49279E+00     .52768E-02         .000      .000
