


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.20455E-05     .41406E-10    -.70002E-03     .22871E-03    -.17314E-04         .000      .000
    .020    -.37015E-06     .10684E-06     .13062E-02    -.13532E-02    -.73888E-04         .000      .000
    .030    -.35754E-05     .18534E-06     .12806E-01    -.14476E-02    -.14089E-03         .000      .000
    .040    -.31577E-05    -.76696E-07    -.25943E-02     .26906E-02    -.20513E-03         .000      .000
    .050    -.79688E-05    -.79789E-07     .66607E-02    -.55522E-03    -.35359E-03         .000      .000
    .060    -.10619E-04    -.17199E-06     .96074E-02    -.10138E-02    -.61955E-03         .000      .000
    .070    -.20542E-04    -.25345E-06     .22718E-01    -.31834E-02    -.93819E-03         .000      .000
    .080    -.29550E-04    -.51642E-06     .30353E-01    -.31487E-02    -.13097E-02         .000      .000
    .090    -.46981E-04    -.91372E-06     .58927E-01    -.53225E-02    -.17512E-02         .000      .000
    .100    -.64786E-04    -.20861E-05     .74831E-01    -.23818E-02    -.22590E-02         .000      .000
    .110    -.92295E-04    -.41380E-05     .10286E+00    -.19480E-02    -.28052E-02         .000      .000
    .120    -.12108E-03    -.76367E-05     .11999E+00     .25211E-03    -.34111E-02         .000      .000
    .130    -.16067E-03    -.12739E-04     .15053E+00    -.14478E-02    -.40603E-02         .000      .000
    .140    -.20229E-03    -.20104E-04     .16456E+00    -.18049E-03    -.47133E-02         .000      .000
    .150    -.25273E-03    -.29848E-04     .18769E+00    -.18877E-02    -.47008E-02         .000      .000
    .160    -.29552E-03    -.42667E-04     .19401E+00     .54210E-03    -.44552E-02         .000      .000
    .170    -.34587E-03    -.59283E-04     .18085E+00     .10968E-01    -.54111E-02         .000      .000
    .180    -.40698E-03    -.80194E-04     .65656E-01     .33475E-01    -.73492E-02         .000      .000
    .190    -.49424E-03    -.10204E-03    -.22146E-01     .20313E-01    -.97146E-02         .000      .000
    .200    -.60288E-03    -.12209E-03     .37352E-01    -.28217E-01    -.12552E-01         .000      .000
    .210    -.74512E-03    -.14162E-03     .20728E+00    -.61611E-01    -.15319E-01         .000      .000
    .220    -.90634E-03    -.16448E-03     .33844E+00    -.41594E-01    -.17213E-01         .000      .000
    .230    -.10873E-02    -.19349E-03     .43894E+00     .72361E-02    -.18483E-01         .000      .000
    .240    -.12745E-02    -.23201E-03     .46160E+00     .64359E-01    -.19302E-01         .000      .000
    .250    -.14717E-02    -.28169E-03     .41712E+00     .92375E-01    -.19649E-01         .000      .000
    .260    -.16635E-02    -.34242E-03     .32799E+00     .78280E-01    -.18828E-01         .000      .000
    .270    -.18393E-02    -.41319E-03     .23260E+00     .37891E-01    -.15296E-01         .000      .000
    .280    -.19624E-02    -.49417E-03     .48526E-01     .24411E-01    -.96396E-02         .000      .000
    .290    -.20302E-02    -.58560E-03    -.34349E+00     .76045E-01    -.34202E-02         .000      .000
    .300    -.20309E-02    -.68445E-03    -.10707E+01     .17269E+00     .27485E-02         .000      .000
