


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.14406E-05    -.46454E-09    -.25240E-05     .12164E-03    -.27473E-03         .000      .000
    .020    -.55741E-05    -.80104E-08    -.12307E-02     .67028E-03    -.58096E-03         .000      .000
    .030    -.13091E-04     .76882E-07    -.68052E-02     .20238E-02    -.89699E-03         .000      .000
    .040    -.23528E-04     .67576E-06    -.74332E-02     .14785E-02    -.12186E-02         .000      .000
    .050    -.37456E-04     .20851E-05     .14548E-01    -.41005E-02    -.15385E-02         .000      .000
    .060    -.54211E-04     .37323E-05     .59409E-01    -.13322E-01    -.18307E-02         .000      .000
    .070    -.74124E-04     .43128E-05     .10766E+00    -.22063E-01    -.21382E-02         .000      .000
    .080    -.97181E-04     .25459E-05     .14375E+00    -.27825E-01    -.25071E-02         .000      .000
    .090    -.12462E-03    -.24730E-05     .15768E+00    -.28833E-01    -.29820E-02         .000      .000
    .100    -.15759E-03    -.11066E-04     .14209E+00    -.23850E-01    -.36858E-02         .000      .000
    .110    -.19887E-03    -.22719E-04     .97922E-01    -.13811E-01    -.45499E-02         .000      .000
    .120    -.24810E-03    -.36076E-04     .39625E-01    -.22473E-02    -.52698E-02         .000      .000
    .130    -.30315E-03    -.49343E-04    -.63474E-02     .49336E-02    -.56568E-02         .000      .000
    .140    -.36067E-03    -.61187E-04    -.47419E-02     .13393E-02    -.58759E-02         .000      .000
    .150    -.42025E-03    -.72114E-04     .52749E-01    -.11982E-01    -.59695E-02         .000      .000
    .160    -.47934E-03    -.84679E-04     .12179E+00    -.24023E-01    -.58419E-02         .000      .000
    .170    -.53691E-03    -.10156E-03     .14266E+00    -.24558E-01    -.56597E-02         .000      .000
    .180    -.59226E-03    -.12362E-03     .98070E-01    -.12778E-01    -.53967E-02         .000      .000
    .190    -.64396E-03    -.14988E-03    -.50578E-02     .95831E-02    -.48699E-02         .000      .000
    .200    -.68722E-03    -.17792E-03    -.15298E+00     .38832E-01    -.36161E-02         .000      .000
    .210    -.71292E-03    -.20408E-03    -.30580E+00     .65589E-01    -.13574E-02         .000      .000
    .220    -.71255E-03    -.22489E-03    -.40842E+00     .80009E-01     .14442E-02         .000      .000
    .230    -.68499E-03    -.23923E-03    -.44626E+00     .83597E-01     .39635E-02         .000      .000
    .240    -.63763E-03    -.24852E-03    -.48470E+00     .93235E-01     .51881E-02         .000      .000
    .250    -.58366E-03    -.25358E-03    -.61464E+00     .12426E+00     .56851E-02         .000      .000
    .260    -.52409E-03    -.25074E-03    -.84187E+00     .17035E+00     .61270E-02         .000      .000
    .270    -.46303E-03    -.23159E-03    -.10252E+01     .19693E+00     .59807E-02         .000      .000
    .280    -.40571E-03    -.18892E-03    -.96675E+00     .16970E+00     .54571E-02         .000      .000
    .290    -.35561E-03    -.12380E-03    -.63243E+00     .93852E-01     .44255E-02         .000      .000
    .300    -.31854E-03    -.44797E-04    -.12729E+00    -.82077E-02     .30009E-02         .000      .000
