


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.11622E-05    -.11622E-05    -.66043E-01     .17148E-01    -.18872E-03         .000      .000
    .020    -.34109E-05    -.34109E-05    -.16484E+00     .27708E-01    -.27377E-03         .000      .000
    .030    -.63819E-05    -.63819E-05    -.26935E+00     .32606E-01    -.28896E-03         .000      .000
    .040    -.92479E-05    -.92479E-05    -.34096E+00     .33142E-01    -.31118E-03         .000      .000
    .050    -.12383E-04    -.12383E-04    -.41461E+00     .33025E-01    -.27778E-03         .000      .000
    .060    -.14689E-04    -.14689E-04    -.43056E+00     .24067E-01    -.20161E-03         .000      .000
    .070    -.16404E-04    -.16404E-04    -.42201E+00     .15655E-01    -.12664E-03         .000      .000
    .080    -.17502E-04    -.17502E-04    -.39471E+00     .10270E-01    -.12645E-03         .000      .000
    .090    -.19111E-04    -.19111E-04    -.41626E+00     .15735E-01    -.18522E-03         .000      .000
    .100    -.21734E-04    -.21734E-04    -.50157E+00     .35407E-01    -.39007E-03         .000      .000
    .110    -.26697E-04    -.26697E-04    -.70059E+00     .64097E-01    -.54994E-03         .000      .000
    .120    -.32024E-04    -.32024E-04    -.86492E+00     .71579E-01    -.49698E-03         .000      .000
    .130    -.35930E-04    -.35930E-04    -.91266E+00     .56633E-01    -.23811E-03         .000      .000
    .140    -.37119E-04    -.37119E-04    -.81374E+00     .34763E-01    -.58964E-04         .000      .000
    .150    -.36913E-04    -.36913E-04    -.67070E+00     .12722E-01     .15806E-03         .000      .000
    .160    -.33914E-04    -.33914E-04    -.40077E+00    -.25612E-01     .40293E-03         .000      .000
    .170    -.29531E-04    -.29531E-04    -.11880E+00    -.49392E-01     .44894E-03         .000      .000
    .180    -.25356E-04    -.25356E-04     .85948E-01    -.55233E-01     .36961E-03         .000      .000
    .190    -.21815E-04    -.21815E-04     .20985E+00    -.54610E-01     .37747E-03         .000      .000
    .200    -.16505E-04    -.16505E-04     .40139E+00    -.77902E-01     .76257E-03         .000      .000
    .210    -.55811E-05    -.55811E-05     .84086E+00    -.13524E+00     .14474E-02         .000      .000
    .220     .11486E-04     .11486E-04     .14811E+01    -.18546E+00     .18713E-02         .000      .000
    .230     .29746E-04     .29746E-04     .20249E+01    -.18342E+00     .16746E-02         .000      .000
    .240     .41719E-04     .41719E-04     .21506E+01    -.99405E-01     .52364E-03         .000      .000
    .250     .41043E-04     .41043E-04     .17069E+01     .24329E-02    -.45847E-03         .000      .000
    .260     .33181E-04     .33181E-04     .11542E+01     .58291E-01    -.12045E-02         .000      .000
    .270     .16110E-04     .16110E-04     .32018E+00     .14966E+00    -.22047E-02         .000      .000
    .280    -.91100E-05    -.91100E-05    -.69764E+00     .22072E+00    -.27014E-02         .000      .000
    .290    -.36545E-04    -.36545E-04    -.15542E+01     .23481E+00    -.27736E-02         .000      .000
    .300    -.63121E-04    -.63121E-04    -.21595E+01     .19358E+00    -.24298E-02         .000      .000
