


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.87330E-06     .18011E-07     .45471E-02    -.12241E-02    -.16887E-03         .000      .000
    .020    -.34873E-05    -.15739E-06     .19575E-01    -.17626E-02    -.37282E-03         .000      .000
    .030    -.83202E-05    -.10973E-05     .24812E-01     .15315E-02    -.57439E-03         .000      .000
    .040    -.14842E-04    -.30976E-05     .10224E-01     .70387E-02    -.73703E-03         .000      .000
    .050    -.22840E-04    -.60050E-05    -.14707E-01     .10411E-01    -.83456E-03         .000      .000
    .060    -.31225E-04    -.96443E-05    -.47395E-01     .13667E-01    -.83863E-03         .000      .000
    .070    -.39351E-04    -.13682E-04    -.88029E-01     .16277E-01    -.76499E-03         .000      .000
    .080    -.46433E-04    -.17558E-04    -.12314E+00     .17686E-01    -.66355E-03         .000      .000
    .090    -.52756E-04    -.20799E-04    -.13743E+00     .16504E-01    -.60278E-03         .000      .000
    .100    -.59047E-04    -.23414E-04    -.12624E+00     .14456E-01    -.70873E-03         .000      .000
    .110    -.67492E-04    -.25923E-04    -.91276E-01     .11783E-01    -.98238E-03         .000      .000
    .120    -.78654E-04    -.29474E-04    -.59525E-01     .14421E-01    -.12417E-02         .000      .000
    .130    -.91673E-04    -.35002E-04    -.68976E-01     .21383E-01    -.13079E-02         .000      .000
    .140    -.10429E-03    -.42318E-04    -.12205E+00     .26352E-01    -.12204E-02         .000      .000
    .150    -.11562E-03    -.50255E-04    -.18241E+00     .23010E-01    -.99541E-03         .000      .000
    .160    -.12363E-03    -.57814E-04    -.23783E+00     .19425E-01    -.59709E-03         .000      .000
    .170    -.12742E-03    -.63903E-04    -.28385E+00     .15406E-01    -.15793E-03         .000      .000
    .180    -.12696E-03    -.67308E-04    -.28061E+00     .68177E-02     .23203E-03         .000      .000
    .190    -.12293E-03    -.67895E-04    -.22091E+00    -.36198E-02     .57773E-03         .000      .000
    .200    -.11478E-03    -.66602E-04    -.14353E+00    -.10698E-01     .11103E-02         .000      .000
    .210    -.99450E-04    -.64209E-04    -.10055E+00    -.14392E-01     .20231E-02         .000      .000
    .220    -.73847E-04    -.59959E-04    -.93059E-01    -.25495E-01     .30729E-02         .000      .000
    .230    -.39371E-04    -.51938E-04    -.51917E-01    -.53535E-01     .37092E-02         .000      .000
    .240    -.34761E-05    -.39366E-04     .80820E-01    -.89011E-01     .32088E-02         .000      .000
    .250     .21844E-04    -.24142E-04     .31124E+00    -.11361E+00     .18300E-02         .000      .000
    .260     .31996E-04    -.11128E-04     .50420E+00    -.99419E-01     .11674E-03         .000      .000
    .270     .23079E-04    -.39033E-05     .57632E+00    -.70827E-01    -.19408E-02         .000      .000
    .280    -.67511E-05    -.41763E-05     .57069E+00    -.46622E-01    -.39744E-02         .000      .000
    .290    -.55383E-04    -.14088E-04     .41909E+00    -.90595E-02    -.56954E-02         .000      .000
    .300    -.11813E-03    -.33383E-04     .88782E-01     .41123E-01    -.66628E-02         .000      .000
