


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.69733E-06    -.69733E-06    -.39626E-01     .10289E-01    -.11323E-03         .000      .000
    .020    -.20465E-05    -.20465E-05    -.98902E-01     .16625E-01    -.16426E-03         .000      .000
    .030    -.38292E-05    -.38292E-05    -.16161E+00     .19563E-01    -.17338E-03         .000      .000
    .040    -.55487E-05    -.55487E-05    -.20458E+00     .19885E-01    -.18671E-03         .000      .000
    .050    -.74295E-05    -.74295E-05    -.24877E+00     .19815E-01    -.16667E-03         .000      .000
    .060    -.88132E-05    -.88132E-05    -.25834E+00     .14440E-01    -.12097E-03         .000      .000
    .070    -.98422E-05    -.98422E-05    -.25321E+00     .93933E-02    -.75985E-04         .000      .000
    .080    -.10501E-04    -.10501E-04    -.23683E+00     .61620E-02    -.75869E-04         .000      .000
    .090    -.11466E-04    -.11466E-04    -.24975E+00     .94413E-02    -.11113E-03         .000      .000
    .100    -.13040E-04    -.13040E-04    -.30094E+00     .21244E-01    -.23404E-03         .000      .000
    .110    -.16018E-04    -.16018E-04    -.42036E+00     .38458E-01    -.32997E-03         .000      .000
    .120    -.19215E-04    -.19215E-04    -.51895E+00     .42947E-01    -.29819E-03         .000      .000
    .130    -.21558E-04    -.21558E-04    -.54760E+00     .33980E-01    -.14287E-03         .000      .000
    .140    -.22272E-04    -.22272E-04    -.48824E+00     .20858E-01    -.35378E-04         .000      .000
    .150    -.22148E-04    -.22148E-04    -.40242E+00     .76332E-02     .94836E-04         .000      .000
    .160    -.20349E-04    -.20349E-04    -.24046E+00    -.15367E-01     .24176E-03         .000      .000
    .170    -.17719E-04    -.17719E-04    -.71279E-01    -.29635E-01     .26936E-03         .000      .000
    .180    -.15214E-04    -.15214E-04     .51569E-01    -.33140E-01     .22176E-03         .000      .000
    .190    -.13089E-04    -.13089E-04     .12591E+00    -.32766E-01     .22648E-03         .000      .000
    .200    -.99029E-05    -.99029E-05     .24083E+00    -.46741E-01     .45754E-03         .000      .000
    .210    -.33487E-05    -.33487E-05     .50452E+00    -.81141E-01     .86843E-03         .000      .000
    .220     .68915E-05     .68915E-05     .88864E+00    -.11128E+00     .11228E-02         .000      .000
    .230     .17848E-04     .17848E-04     .12149E+01    -.11005E+00     .10048E-02         .000      .000
    .240     .25031E-04     .25031E-04     .12904E+01    -.59643E-01     .31418E-03         .000      .000
    .250     .24626E-04     .24626E-04     .10241E+01     .14598E-02    -.27508E-03         .000      .000
    .260     .19909E-04     .19909E-04     .69250E+00     .34975E-01    -.72272E-03         .000      .000
    .270     .96660E-05     .96660E-05     .19211E+00     .89794E-01    -.13228E-02         .000      .000
    .280    -.54660E-05    -.54660E-05    -.41858E+00     .13243E+00    -.16209E-02         .000      .000
    .290    -.21927E-04    -.21927E-04    -.93251E+00     .14088E+00    -.16642E-02         .000      .000
    .300    -.37873E-04    -.37873E-04    -.12957E+01     .11615E+00    -.14579E-02         .000      .000
