


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.20168E-05    -.65036E-09    -.35335E-05     .17030E-03    -.38462E-03         .000      .000
    .020    -.78037E-05    -.11215E-07    -.17230E-02     .93839E-03    -.81335E-03         .000      .000
    .030    -.18328E-04     .10764E-06    -.95273E-02     .28333E-02    -.12558E-02         .000      .000
    .040    -.32940E-04     .94606E-06    -.10406E-01     .20699E-02    -.17061E-02         .000      .000
    .050    -.52439E-04     .29192E-05     .20368E-01    -.57406E-02    -.21539E-02         .000      .000
    .060    -.75895E-04     .52252E-05     .83173E-01    -.18651E-01    -.25629E-02         .000      .000
    .070    -.10377E-03     .60379E-05     .15073E+00    -.30888E-01    -.29935E-02         .000      .000
    .080    -.13605E-03     .35643E-05     .20125E+00    -.38955E-01    -.35099E-02         .000      .000
    .090    -.17447E-03    -.34622E-05     .22076E+00    -.40366E-01    -.41747E-02         .000      .000
    .100    -.22062E-03    -.15493E-04     .19893E+00    -.33391E-01    -.51601E-02         .000      .000
    .110    -.27842E-03    -.31806E-04     .13709E+00    -.19336E-01    -.63698E-02         .000      .000
    .120    -.34734E-03    -.50506E-04     .55475E-01    -.31462E-02    -.73778E-02         .000      .000
    .130    -.42440E-03    -.69080E-04    -.88864E-02     .69071E-02    -.79195E-02         .000      .000
    .140    -.50494E-03    -.85661E-04    -.66387E-02     .18751E-02    -.82262E-02         .000      .000
    .150    -.58835E-03    -.10096E-03     .73849E-01    -.16774E-01    -.83574E-02         .000      .000
    .160    -.67107E-03    -.11855E-03     .17051E+00    -.33632E-01    -.81787E-02         .000      .000
    .170    -.75168E-03    -.14219E-03     .19972E+00    -.34382E-01    -.79236E-02         .000      .000
    .180    -.82916E-03    -.17306E-03     .13730E+00    -.17889E-01    -.75553E-02         .000      .000
    .190    -.90155E-03    -.20983E-03    -.70809E-02     .13416E-01    -.68178E-02         .000      .000
    .200    -.96211E-03    -.24909E-03    -.21417E+00     .54365E-01    -.50626E-02         .000      .000
    .210    -.99809E-03    -.28571E-03    -.42812E+00     .91825E-01    -.19004E-02         .000      .000
    .220    -.99757E-03    -.31485E-03    -.57179E+00     .11201E+00     .20219E-02         .000      .000
    .230    -.95899E-03    -.33492E-03    -.62476E+00     .11704E+00     .55490E-02         .000      .000
    .240    -.89268E-03    -.34793E-03    -.67858E+00     .13053E+00     .72634E-02         .000      .000
    .250    -.81713E-03    -.35502E-03    -.86049E+00     .17396E+00     .79591E-02         .000      .000
    .260    -.73372E-03    -.35104E-03    -.11786E+01     .23848E+00     .85778E-02         .000      .000
    .270    -.64825E-03    -.32423E-03    -.14353E+01     .27571E+00     .83730E-02         .000      .000
    .280    -.56800E-03    -.26449E-03    -.13534E+01     .23758E+00     .76399E-02         .000      .000
    .290    -.49786E-03    -.17332E-03    -.88540E+00     .13139E+00     .61956E-02         .000      .000
    .300    -.44595E-03    -.62715E-04    -.17820E+00    -.11491E-01     .42012E-02         .000      .000
