


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.10081E-05    -.53098E-10    -.20422E-03     .15346E-03    -.19215E-03         .000      .000
    .020    -.38963E-05     .39241E-07    -.12579E-02     .97514E-04    -.40640E-03         .000      .000
    .030    -.92178E-05     .27937E-06     .53554E-02    -.22222E-02    -.64561E-03         .000      .000
    .040    -.16943E-04     .68863E-06     .24419E-01    -.52387E-02    -.92376E-03         .000      .000
    .050    -.27679E-04     .89338E-06     .46029E-01    -.50349E-02    -.11967E-02         .000      .000
    .060    -.40560E-04     .50093E-06     .61946E-01    -.17747E-02    -.13759E-02         .000      .000
    .070    -.54906E-04    -.75249E-06     .76709E-01     .12042E-02    -.14684E-02         .000      .000
    .080    -.69809E-04    -.32303E-05     .86415E-01     .36222E-02    -.15252E-02         .000      .000
    .090    -.85504E-04    -.72137E-05     .84283E-01     .53472E-02    -.16104E-02         .000      .000
    .100    -.10256E-03    -.12678E-04     .70595E-01     .52494E-02    -.18599E-02         .000      .000
    .110    -.12331E-03    -.19308E-04     .52868E-01     .25473E-02    -.22900E-02         .000      .000
    .120    -.14842E-03    -.26659E-04     .39522E-01    -.23869E-02    -.27356E-02         .000      .000
    .130    -.17766E-03    -.34393E-04     .42330E-01    -.77051E-02    -.30732E-02         .000      .000
    .140    -.20964E-03    -.42759E-04     .52464E-01    -.68849E-02    -.33361E-02         .000      .000
    .150    -.24370E-03    -.52355E-04     .47709E-01     .29833E-02    -.33935E-02         .000      .000
    .160    -.27626E-03    -.63451E-04     .22216E-01     .14735E-01    -.30813E-02         .000      .000
    .170    -.30475E-03    -.75931E-04    -.87203E-02     .20038E-01    -.25968E-02         .000      .000
    .180    -.32805E-03    -.89790E-04    -.54841E-01     .21362E-01    -.20667E-02         .000      .000
    .190    -.34586E-03    -.10457E-03    -.12585E+00     .19996E-01    -.14710E-02         .000      .000
    .200    -.35651E-03    -.11906E-03    -.20246E+00     .13932E-01    -.58777E-03         .000      .000
    .210    -.35619E-03    -.13208E-03    -.26825E+00     .70053E-02     .72467E-03         .000      .000
    .220    -.34136E-03    -.14307E-03    -.33600E+00     .88329E-02     .22360E-02         .000      .000
    .230    -.31203E-03    -.15168E-03    -.43489E+00     .23469E-01     .35775E-02         .000      .000
    .240    -.27238E-03    -.15667E-03    -.56387E+00     .38649E-01     .41443E-02         .000      .000
    .250    -.23105E-03    -.15562E-03    -.67164E+00     .34975E-01     .41341E-02         .000      .000
    .260    -.19134E-03    -.14589E-03    -.68943E+00     .45811E-02     .36314E-02         .000      .000
    .270    -.16201E-03    -.12643E-03    -.58366E+00    -.32558E-01     .20678E-02         .000      .000
    .280    -.15176E-03    -.98807E-04    -.42069E+00    -.43004E-01    -.20676E-04         .000      .000
    .290    -.16227E-03    -.64863E-04    -.21662E+00    -.32952E-01    -.20721E-02         .000      .000
    .300    -.19162E-03    -.27143E-04     .72449E-01    -.21614E-01    -.36521E-02         .000      .000
