


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.10084E-05    -.32518E-09    -.17668E-05     .85150E-04    -.19231E-03         .000      .000
    .020    -.39019E-05    -.56073E-08    -.86148E-03     .46919E-03    -.40668E-03         .000      .000
    .030    -.91640E-05     .53818E-07    -.47636E-02     .14166E-02    -.62789E-03         .000      .000
    .040    -.16470E-04     .47303E-06    -.52032E-02     .10349E-02    -.85305E-03         .000      .000
    .050    -.26219E-04     .14596E-05     .10184E-01    -.28703E-02    -.10769E-02         .000      .000
    .060    -.37947E-04     .26126E-05     .41586E-01    -.93256E-02    -.12815E-02         .000      .000
    .070    -.51887E-04     .30189E-05     .75363E-01    -.15444E-01    -.14967E-02         .000      .000
    .080    -.68027E-04     .17822E-05     .10062E+00    -.19478E-01    -.17550E-02         .000      .000
    .090    -.87235E-04    -.17311E-05     .11038E+00    -.20183E-01    -.20874E-02         .000      .000
    .100    -.11031E-03    -.77464E-05     .99466E-01    -.16695E-01    -.25801E-02         .000      .000
    .110    -.13921E-03    -.15903E-04     .68545E-01    -.96679E-02    -.31849E-02         .000      .000
    .120    -.17367E-03    -.25253E-04     .27738E-01    -.15731E-02    -.36889E-02         .000      .000
    .130    -.21220E-03    -.34540E-04    -.44432E-02     .34535E-02    -.39597E-02         .000      .000
    .140    -.25247E-03    -.42831E-04    -.33194E-02     .93754E-03    -.41131E-02         .000      .000
    .150    -.29418E-03    -.50480E-04     .36924E-01    -.83872E-02    -.41787E-02         .000      .000
    .160    -.33554E-03    -.59276E-04     .85254E-01    -.16816E-01    -.40893E-02         .000      .000
    .170    -.37584E-03    -.71094E-04     .99861E-01    -.17191E-01    -.39618E-02         .000      .000
    .180    -.41458E-03    -.86532E-04     .68649E-01    -.89445E-02    -.37777E-02         .000      .000
    .190    -.45078E-03    -.10492E-03    -.35405E-02     .67081E-02    -.34089E-02         .000      .000
    .200    -.48106E-03    -.12455E-03    -.10708E+00     .27183E-01    -.25313E-02         .000      .000
    .210    -.49904E-03    -.14285E-03    -.21406E+00     .45912E-01    -.95021E-03         .000      .000
    .220    -.49879E-03    -.15742E-03    -.28590E+00     .56006E-01     .10110E-02         .000      .000
    .230    -.47949E-03    -.16746E-03    -.31238E+00     .58518E-01     .27745E-02         .000      .000
    .240    -.44634E-03    -.17396E-03    -.33929E+00     .65265E-01     .36317E-02         .000      .000
    .250    -.40856E-03    -.17751E-03    -.43025E+00     .86979E-01     .39796E-02         .000      .000
    .260    -.36686E-03    -.17552E-03    -.58931E+00     .11924E+00     .42889E-02         .000      .000
    .270    -.32412E-03    -.16211E-03    -.71767E+00     .13785E+00     .41865E-02         .000      .000
    .280    -.28400E-03    -.13224E-03    -.67672E+00     .11879E+00     .38199E-02         .000      .000
    .290    -.24893E-03    -.86659E-04    -.44270E+00     .65696E-01     .30978E-02         .000      .000
    .300    -.22297E-03    -.31358E-04    -.89102E-01    -.57454E-02     .21006E-02         .000      .000
