


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.18595E-05    -.18595E-05    -.10567E+00     .27436E-01    -.30195E-03         .000      .000
    .020    -.54575E-05    -.54575E-05    -.26374E+00     .44333E-01    -.43802E-03         .000      .000
    .030    -.10211E-04    -.10211E-04    -.43096E+00     .52169E-01    -.46234E-03         .000      .000
    .040    -.14797E-04    -.14797E-04    -.54554E+00     .53027E-01    -.49788E-03         .000      .000
    .050    -.19812E-04    -.19812E-04    -.66338E+00     .52840E-01    -.44445E-03         .000      .000
    .060    -.23502E-04    -.23502E-04    -.68889E+00     .38508E-01    -.32258E-03         .000      .000
    .070    -.26246E-04    -.26246E-04    -.67522E+00     .25049E-01    -.20263E-03         .000      .000
    .080    -.28003E-04    -.28003E-04    -.63154E+00     .16432E-01    -.20232E-03         .000      .000
    .090    -.30577E-04    -.30577E-04    -.66601E+00     .25177E-01    -.29635E-03         .000      .000
    .100    -.34774E-04    -.34774E-04    -.80251E+00     .56651E-01    -.62411E-03         .000      .000
    .110    -.42716E-04    -.42716E-04    -.11210E+01     .10256E+00    -.87991E-03         .000      .000
    .120    -.51239E-04    -.51239E-04    -.13839E+01     .11453E+00    -.79517E-03         .000      .000
    .130    -.57488E-04    -.57488E-04    -.14603E+01     .90613E-01    -.38098E-03         .000      .000
    .140    -.59391E-04    -.59391E-04    -.13020E+01     .55620E-01    -.94342E-04         .000      .000
    .150    -.59061E-04    -.59061E-04    -.10731E+01     .20355E-01     .25290E-03         .000      .000
    .160    -.54263E-04    -.54263E-04    -.64123E+00    -.40980E-01     .64469E-03         .000      .000
    .170    -.47250E-04    -.47250E-04    -.19008E+00    -.79027E-01     .71830E-03         .000      .000
    .180    -.40570E-04    -.40570E-04     .13752E+00    -.88372E-01     .59137E-03         .000      .000
    .190    -.34904E-04    -.34904E-04     .33576E+00    -.87375E-01     .60395E-03         .000      .000
    .200    -.26408E-04    -.26408E-04     .64222E+00    -.12464E+00     .12201E-02         .000      .000
    .210    -.89298E-05    -.89298E-05     .13454E+01    -.21638E+00     .23158E-02         .000      .000
    .220     .18377E-04     .18377E-04     .23697E+01    -.29674E+00     .29941E-02         .000      .000
    .230     .47594E-04     .47594E-04     .32398E+01    -.29347E+00     .26794E-02         .000      .000
    .240     .66750E-04     .66750E-04     .34410E+01    -.15905E+00     .83782E-03         .000      .000
    .250     .65669E-04     .65669E-04     .27310E+01     .38927E-02    -.73355E-03         .000      .000
    .260     .53090E-04     .53090E-04     .18467E+01     .93265E-01    -.19272E-02         .000      .000
    .270     .25776E-04     .25776E-04     .51229E+00     .23945E+00    -.35275E-02         .000      .000
    .280    -.14576E-04    -.14576E-04    -.11162E+01     .35316E+00    -.43223E-02         .000      .000
    .290    -.58472E-04    -.58472E-04    -.24867E+01     .37569E+00    -.44378E-02         .000      .000
    .300    -.10099E-03    -.10099E-03    -.34551E+01     .30973E+00    -.38876E-02         .000      .000
