


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.23042E-05    -.12137E-09    -.46678E-03     .35076E-03    -.43919E-03         .000      .000
    .020    -.89057E-05     .89693E-07    -.28752E-02     .22289E-03    -.92891E-03         .000      .000
    .030    -.21069E-04     .63857E-06     .12241E-01    -.50793E-02    -.14757E-02         .000      .000
    .040    -.38727E-04     .15740E-05     .55816E-01    -.11974E-01    -.21115E-02         .000      .000
    .050    -.63266E-04     .20420E-05     .10521E+00    -.11508E-01    -.27353E-02         .000      .000
    .060    -.92709E-04     .11450E-05     .14159E+00    -.40564E-02    -.31450E-02         .000      .000
    .070    -.12550E-03    -.17200E-05     .17533E+00     .27524E-02    -.33563E-02         .000      .000
    .080    -.15956E-03    -.73835E-05     .19752E+00     .82792E-02    -.34862E-02         .000      .000
    .090    -.19544E-03    -.16488E-04     .19265E+00     .12222E-01    -.36809E-02         .000      .000
    .100    -.23443E-03    -.28979E-04     .16136E+00     .11999E-01    -.42513E-02         .000      .000
    .110    -.28184E-03    -.44133E-04     .12084E+00     .58225E-02    -.52343E-02         .000      .000
    .120    -.33923E-03    -.60934E-04     .90336E-01    -.54557E-02    -.62528E-02         .000      .000
    .130    -.40608E-03    -.78612E-04     .96754E-01    -.17612E-01    -.70244E-02         .000      .000
    .140    -.47917E-03    -.97736E-04     .11992E+00    -.15737E-01    -.76254E-02         .000      .000
    .150    -.55702E-03    -.11967E-03     .10905E+00     .68189E-02    -.77565E-02         .000      .000
    .160    -.63145E-03    -.14503E-03     .50779E-01     .33681E-01    -.70430E-02         .000      .000
    .170    -.69656E-03    -.17356E-03    -.19932E-01     .45801E-01    -.59355E-02         .000      .000
    .180    -.74983E-03    -.20523E-03    -.12535E+00     .48827E-01    -.47239E-02         .000      .000
    .190    -.79053E-03    -.23901E-03    -.28766E+00     .45706E-01    -.33624E-02         .000      .000
    .200    -.81488E-03    -.27213E-03    -.46276E+00     .31845E-01    -.13435E-02         .000      .000
    .210    -.81415E-03    -.30190E-03    -.61315E+00     .16012E-01     .16564E-02         .000      .000
    .220    -.78026E-03    -.32703E-03    -.76801E+00     .20190E-01     .51108E-02         .000      .000
    .230    -.71322E-03    -.34669E-03    -.99403E+00     .53643E-01     .81772E-02         .000      .000
    .240    -.62257E-03    -.35809E-03    -.12888E+01     .88341E-01     .94728E-02         .000      .000
    .250    -.52813E-03    -.35571E-03    -.15352E+01     .79943E-01     .94493E-02         .000      .000
    .260    -.43735E-03    -.33345E-03    -.15758E+01     .10471E-01     .83003E-02         .000      .000
    .270    -.37031E-03    -.28899E-03    -.13341E+01    -.74418E-01     .47264E-02         .000      .000
    .280    -.34687E-03    -.22584E-03    -.96157E+00    -.98295E-01    -.47260E-04         .000      .000
    .290    -.37091E-03    -.14826E-03    -.49512E+00    -.75319E-01    -.47362E-02         .000      .000
    .300    -.43798E-03    -.62042E-04     .16560E+00    -.49403E-01    -.83476E-02         .000      .000
