


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.10423E-05     .21064E-07     .79136E-02    -.17372E-02    -.16394E-04         .000      .000
    .020    -.29825E-06    -.30884E-06    -.60026E-02     .39724E-02    -.35703E-04         .000      .000
    .030    -.16901E-05    -.32361E-06    -.21509E-02    -.23418E-02    -.41453E-04         .000      .000
    .040    -.13111E-05    -.49601E-06     .10293E-02     .19049E-02    -.92695E-04         .000      .000
    .050    -.35692E-05    -.71817E-06     .16675E-02    -.16715E-02    -.16154E-03         .000      .000
    .060    -.47838E-05    -.12538E-05     .26688E-02     .31152E-02    -.29338E-03         .000      .000
    .070    -.93777E-05    -.20318E-05     .61149E-02     .10847E-03    -.41651E-03         .000      .000
    .080    -.13223E-04    -.35479E-05     .10034E-03     .69101E-02    -.56294E-03         .000      .000
    .090    -.20541E-04    -.56289E-05    -.11926E-01     .51104E-02    -.69051E-03         .000      .000
    .100    -.27173E-04    -.85029E-05    -.29940E-01     .11856E-01    -.85044E-03         .000      .000
    .110    -.37461E-04    -.11904E-04    -.48131E-01     .10002E-01    -.99324E-03         .000      .000
    .120    -.47168E-04    -.16102E-04    -.70717E-01     .17717E-01    -.11654E-02         .000      .000
    .130    -.60624E-04    -.20834E-04    -.91489E-01     .16721E-01    -.13040E-02         .000      .000
    .140    -.73235E-04    -.26406E-04    -.11533E+00     .25070E-01    -.14289E-02         .000      .000
    .150    -.87848E-04    -.32605E-04    -.14469E+00     .25477E-01    -.11567E-02         .000      .000
    .160    -.95843E-04    -.39434E-04    -.21398E+00     .37546E-01    -.72032E-03         .000      .000
    .170    -.10422E-03    -.44827E-04    -.24914E+00     .21821E-01    -.89027E-03         .000      .000
    .180    -.11641E-03    -.48581E-04    -.15747E+00     .36818E-02    -.18645E-02         .000      .000
    .190    -.14270E-03    -.54010E-04    -.34060E-01     .91214E-03    -.31966E-02         .000      .000
    .200    -.18011E-03    -.65165E-04    -.10287E-01     .32631E-01    -.44565E-02         .000      .000
    .210    -.22983E-03    -.82902E-04    -.92304E-01     .56860E-01    -.51320E-02         .000      .000
    .220    -.28045E-03    -.10681E-03    -.27555E+00     .81888E-01    -.51110E-02         .000      .000
    .230    -.33102E-03    -.13416E-03    -.52775E+00     .84444E-01    -.47955E-02         .000      .000
    .240    -.37667E-03    -.16133E-03    -.74433E+00     .82241E-01    -.45598E-02         .000      .000
    .250    -.42232E-03    -.18558E-03    -.85924E+00     .74084E-01    -.43585E-02         .000      .000
    .260    -.46207E-03    -.20672E-03    -.89207E+00     .85155E-01    -.36163E-02         .000      .000
    .270    -.48909E-03    -.22499E-03    -.92274E+00     .97095E-01    -.12233E-02         .000      .000
    .280    -.48208E-03    -.23911E-03    -.10322E+01     .10386E+00     .24978E-02         .000      .000
    .290    -.43920E-03    -.24300E-03    -.10675E+01     .41288E-01     .61809E-02         .000      .000
    .300    -.36288E-03    -.23240E-03    -.85436E+00    -.56029E-01     .85689E-02         .000      .000
