


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.10228E-05     .20703E-10    -.35001E-03     .11436E-03    -.86571E-05         .000      .000
    .020    -.18508E-06     .53420E-07     .65308E-03    -.67658E-03    -.36944E-04         .000      .000
    .030    -.17877E-05     .92669E-07     .64028E-02    -.72378E-03    -.70443E-04         .000      .000
    .040    -.15789E-05    -.38348E-07    -.12971E-02     .13453E-02    -.10256E-03         .000      .000
    .050    -.39844E-05    -.39895E-07     .33304E-02    -.27761E-03    -.17679E-03         .000      .000
    .060    -.53095E-05    -.85993E-07     .48037E-02    -.50690E-03    -.30978E-03         .000      .000
    .070    -.10271E-04    -.12673E-06     .11359E-01    -.15917E-02    -.46909E-03         .000      .000
    .080    -.14775E-04    -.25821E-06     .15176E-01    -.15743E-02    -.65484E-03         .000      .000
    .090    -.23490E-04    -.45686E-06     .29463E-01    -.26612E-02    -.87561E-03         .000      .000
    .100    -.32393E-04    -.10430E-05     .37415E-01    -.11909E-02    -.11295E-02         .000      .000
    .110    -.46148E-04    -.20690E-05     .51431E-01    -.97399E-03    -.14026E-02         .000      .000
    .120    -.60540E-04    -.38183E-05     .59996E-01     .12605E-03    -.17055E-02         .000      .000
    .130    -.80336E-04    -.63696E-05     .75267E-01    -.72389E-03    -.20301E-02         .000      .000
    .140    -.10115E-03    -.10052E-04     .82282E-01    -.90245E-04    -.23567E-02         .000      .000
    .150    -.12636E-03    -.14924E-04     .93846E-01    -.94385E-03    -.23504E-02         .000      .000
    .160    -.14776E-03    -.21333E-04     .97006E-01     .27105E-03    -.22276E-02         .000      .000
    .170    -.17293E-03    -.29642E-04     .90423E-01     .54838E-02    -.27055E-02         .000      .000
    .180    -.20349E-03    -.40097E-04     .32828E-01     .16737E-01    -.36746E-02         .000      .000
    .190    -.24712E-03    -.51019E-04    -.11073E-01     .10156E-01    -.48573E-02         .000      .000
    .200    -.30144E-03    -.61043E-04     .18676E-01    -.14109E-01    -.62760E-02         .000      .000
    .210    -.37256E-03    -.70809E-04     .10364E+00    -.30805E-01    -.76596E-02         .000      .000
    .220    -.45317E-03    -.82239E-04     .16922E+00    -.20797E-01    -.86067E-02         .000      .000
    .230    -.54364E-03    -.96743E-04     .21947E+00     .36180E-02    -.92414E-02         .000      .000
    .240    -.63723E-03    -.11601E-03     .23080E+00     .32179E-01    -.96508E-02         .000      .000
    .250    -.73586E-03    -.14084E-03     .20856E+00     .46188E-01    -.98247E-02         .000      .000
    .260    -.83177E-03    -.17121E-03     .16399E+00     .39140E-01    -.94142E-02         .000      .000
    .270    -.91964E-03    -.20660E-03     .11630E+00     .18945E-01    -.76482E-02         .000      .000
    .280    -.98121E-03    -.24708E-03     .24263E-01     .12205E-01    -.48198E-02         .000      .000
    .290    -.10151E-02    -.29280E-03    -.17174E+00     .38022E-01    -.17101E-02         .000      .000
    .300    -.10154E-02    -.34223E-03    -.53537E+00     .86346E-01     .13743E-02         .000      .000
