


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.21608E-05    -.69681E-09    -.37859E-05     .18246E-03    -.41209E-03         .000      .000
    .020    -.83611E-05    -.12016E-07    -.18460E-02     .10054E-02    -.87145E-03         .000      .000
    .030    -.19637E-04     .11532E-06    -.10208E-01     .30357E-02    -.13455E-02         .000      .000
    .040    -.35293E-04     .10136E-05    -.11150E-01     .22177E-02    -.18280E-02         .000      .000
    .050    -.56184E-04     .31277E-05     .21822E-01    -.61507E-02    -.23077E-02         .000      .000
    .060    -.81316E-04     .55984E-05     .89113E-01    -.19983E-01    -.27460E-02         .000      .000
    .070    -.11119E-03     .64692E-05     .16149E+00    -.33095E-01    -.32073E-02         .000      .000
    .080    -.14577E-03     .38189E-05     .21562E+00    -.41738E-01    -.37606E-02         .000      .000
    .090    -.18693E-03    -.37095E-05     .23652E+00    -.43249E-01    -.44729E-02         .000      .000
    .100    -.23638E-03    -.16600E-04     .21314E+00    -.35776E-01    -.55287E-02         .000      .000
    .110    -.29830E-03    -.34078E-04     .14688E+00    -.20717E-01    -.68248E-02         .000      .000
    .120    -.37215E-03    -.54114E-04     .59438E-01    -.33710E-02    -.79048E-02         .000      .000
    .130    -.45472E-03    -.74015E-04    -.95211E-02     .74004E-02    -.84851E-02         .000      .000
    .140    -.54100E-03    -.91780E-04    -.71129E-02     .20090E-02    -.88138E-02         .000      .000
    .150    -.63038E-03    -.10817E-03     .79123E-01    -.17973E-01    -.89543E-02         .000      .000
    .160    -.71900E-03    -.12702E-03     .18269E+00    -.36034E-01    -.87629E-02         .000      .000
    .170    -.80537E-03    -.15234E-03     .21399E+00    -.36837E-01    -.84896E-02         .000      .000
    .180    -.88839E-03    -.18543E-03     .14711E+00    -.19167E-01    -.80950E-02         .000      .000
    .190    -.96595E-03    -.22482E-03    -.75867E-02     .14375E-01    -.73048E-02         .000      .000
    .200    -.10308E-02    -.26688E-03    -.22947E+00     .58248E-01    -.54242E-02         .000      .000
    .210    -.10694E-02    -.30612E-03    -.45870E+00     .98383E-01    -.20362E-02         .000      .000
    .220    -.10688E-02    -.33734E-03    -.61264E+00     .12001E+00     .21664E-02         .000      .000
    .230    -.10275E-02    -.35884E-03    -.66939E+00     .12539E+00     .59453E-02         .000      .000
    .240    -.95644E-03    -.37278E-03    -.72705E+00     .13985E+00     .77822E-02         .000      .000
    .250    -.87549E-03    -.38038E-03    -.92196E+00     .18638E+00     .85276E-02         .000      .000
    .260    -.78613E-03    -.37612E-03    -.12628E+01     .25552E+00     .91905E-02         .000      .000
    .270    -.69455E-03    -.34739E-03    -.15379E+01     .29540E+00     .89711E-02         .000      .000
    .280    -.60857E-03    -.28338E-03    -.14501E+01     .25455E+00     .81856E-02         .000      .000
    .290    -.53342E-03    -.18570E-03    -.94865E+00     .14078E+00     .66382E-02         .000      .000
    .300    -.47780E-03    -.67195E-04    -.19093E+00    -.12311E-01     .45013E-02         .000      .000
