


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.21832E-05     .45028E-07     .11368E-01    -.30601E-02    -.42216E-03         .000      .000
    .020    -.87182E-05    -.39348E-06     .48938E-01    -.44064E-02    -.93204E-03         .000      .000
    .030    -.20801E-04    -.27433E-05     .62029E-01     .38287E-02    -.14360E-02         .000      .000
    .040    -.37105E-04    -.77440E-05     .25561E-01     .17597E-01    -.18426E-02         .000      .000
    .050    -.57101E-04    -.15012E-04    -.36769E-01     .26027E-01    -.20864E-02         .000      .000
    .060    -.78063E-04    -.24111E-04    -.11849E+00     .34168E-01    -.20966E-02         .000      .000
    .070    -.98376E-04    -.34204E-04    -.22007E+00     .40692E-01    -.19125E-02         .000      .000
    .080    -.11608E-03    -.43894E-04    -.30786E+00     .44215E-01    -.16589E-02         .000      .000
    .090    -.13189E-03    -.51998E-04    -.34357E+00     .41259E-01    -.15069E-02         .000      .000
    .100    -.14762E-03    -.58535E-04    -.31559E+00     .36140E-01    -.17718E-02         .000      .000
    .110    -.16873E-03    -.64808E-04    -.22819E+00     .29457E-01    -.24560E-02         .000      .000
    .120    -.19664E-03    -.73684E-04    -.14881E+00     .36053E-01    -.31042E-02         .000      .000
    .130    -.22918E-03    -.87506E-04    -.17244E+00     .53458E-01    -.32698E-02         .000      .000
    .140    -.26073E-03    -.10580E-03    -.30513E+00     .65880E-01    -.30510E-02         .000      .000
    .150    -.28905E-03    -.12564E-03    -.45603E+00     .57526E-01    -.24885E-02         .000      .000
    .160    -.30908E-03    -.14454E-03    -.59458E+00     .48564E-01    -.14927E-02         .000      .000
    .170    -.31855E-03    -.15976E-03    -.70963E+00     .38516E-01    -.39481E-03         .000      .000
    .180    -.31739E-03    -.16827E-03    -.70152E+00     .17044E-01     .58009E-03         .000      .000
    .190    -.30733E-03    -.16974E-03    -.55228E+00    -.90494E-02     .14443E-02         .000      .000
    .200    -.28696E-03    -.16650E-03    -.35881E+00    -.26745E-01     .27758E-02         .000      .000
    .210    -.24862E-03    -.16052E-03    -.25138E+00    -.35980E-01     .50577E-02         .000      .000
    .220    -.18462E-03    -.14990E-03    -.23265E+00    -.63737E-01     .76822E-02         .000      .000
    .230    -.98429E-04    -.12984E-03    -.12979E+00    -.13384E+00     .92729E-02         .000      .000
    .240    -.86902E-05    -.98415E-04     .20205E+00    -.22253E+00     .80221E-02         .000      .000
    .250     .54609E-04    -.60356E-04     .77810E+00    -.28402E+00     .45751E-02         .000      .000
    .260     .79990E-04    -.27821E-04     .12605E+01    -.24855E+00     .29186E-03         .000      .000
    .270     .57698E-04    -.97582E-05     .14408E+01    -.17707E+00    -.48521E-02         .000      .000
    .280    -.16878E-04    -.10441E-04     .14267E+01    -.11656E+00    -.99360E-02         .000      .000
    .290    -.13846E-03    -.35219E-04     .10477E+01    -.22649E-01    -.14239E-01         .000      .000
    .300    -.29533E-03    -.83458E-04     .22196E+00     .10281E+00    -.16657E-01         .000      .000
