


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.21601E-05    -.11378E-09    -.43761E-03     .32884E-03    -.41174E-03         .000      .000
    .020    -.83491E-05     .84087E-07    -.26955E-02     .20896E-03    -.87085E-03         .000      .000
    .030    -.19752E-04     .59866E-06     .11476E-01    -.47618E-02    -.13834E-02         .000      .000
    .040    -.36306E-04     .14756E-05     .52327E-01    -.11226E-01    -.19795E-02         .000      .000
    .050    -.59312E-04     .19144E-05     .98635E-01    -.10789E-01    -.25643E-02         .000      .000
    .060    -.86914E-04     .10734E-05     .13274E+00    -.38029E-02    -.29485E-02         .000      .000
    .070    -.11766E-03    -.16125E-05     .16438E+00     .25804E-02    -.31465E-02         .000      .000
    .080    -.14959E-03    -.69221E-05     .18517E+00     .77618E-02    -.32683E-02         .000      .000
    .090    -.18322E-03    -.15458E-04     .18061E+00     .11458E-01    -.34508E-02         .000      .000
    .100    -.21978E-03    -.27167E-04     .15128E+00     .11249E-01    -.39856E-02         .000      .000
    .110    -.26423E-03    -.41375E-04     .11329E+00     .54586E-02    -.49072E-02         .000      .000
    .120    -.31803E-03    -.57125E-04     .84690E-01    -.51147E-02    -.58620E-02         .000      .000
    .130    -.38070E-03    -.73699E-04     .90707E-01    -.16511E-01    -.65854E-02         .000      .000
    .140    -.44922E-03    -.91627E-04     .11242E+00    -.14753E-01    -.71489E-02         .000      .000
    .150    -.52221E-03    -.11219E-03     .10223E+00     .63927E-02    -.72717E-02         .000      .000
    .160    -.59199E-03    -.13597E-03     .47605E-01     .31576E-01    -.66028E-02         .000      .000
    .170    -.65303E-03    -.16271E-03    -.18686E-01     .42938E-01    -.55645E-02         .000      .000
    .180    -.70296E-03    -.19241E-03    -.11752E+00     .45775E-01    -.44287E-02         .000      .000
    .190    -.74112E-03    -.22407E-03    -.26968E+00     .42849E-01    -.31522E-02         .000      .000
    .200    -.76395E-03    -.25512E-03    -.43383E+00     .29855E-01    -.12595E-02         .000      .000
    .210    -.76326E-03    -.28303E-03    -.57482E+00     .15011E-01     .15529E-02         .000      .000
    .220    -.73149E-03    -.30659E-03    -.72001E+00     .18928E-01     .47914E-02         .000      .000
    .230    -.66864E-03    -.32502E-03    -.93191E+00     .50290E-01     .76661E-02         .000      .000
    .240    -.58366E-03    -.33571E-03    -.12083E+01     .82820E-01     .88807E-02         .000      .000
    .250    -.49512E-03    -.33348E-03    -.14392E+01     .74946E-01     .88588E-02         .000      .000
    .260    -.41001E-03    -.31261E-03    -.14773E+01     .98166E-02     .77815E-02         .000      .000
    .270    -.34717E-03    -.27093E-03    -.12507E+01    -.69767E-01     .44310E-02         .000      .000
    .280    -.32519E-03    -.21173E-03    -.90147E+00    -.92151E-01    -.44306E-04         .000      .000
    .290    -.34772E-03    -.13899E-03    -.46418E+00    -.70612E-01    -.44402E-02         .000      .000
    .300    -.41061E-03    -.58164E-04     .15525E+00    -.46316E-01    -.78259E-02         .000      .000
