


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.11525E-05    -.37163E-09    -.20192E-05     .97314E-04    -.21978E-03         .000      .000
    .020    -.44593E-05    -.64083E-08    -.98455E-03     .53622E-03    -.46477E-03         .000      .000
    .030    -.10473E-04     .61506E-07    -.54442E-02     .16190E-02    -.71759E-03         .000      .000
    .040    -.18823E-04     .54061E-06    -.59465E-02     .11828E-02    -.97492E-03         .000      .000
    .050    -.29965E-04     .16681E-05     .11639E-01    -.32804E-02    -.12308E-02         .000      .000
    .060    -.43368E-04     .29858E-05     .47527E-01    -.10658E-01    -.14645E-02         .000      .000
    .070    -.59299E-04     .34502E-05     .86130E-01    -.17651E-01    -.17106E-02         .000      .000
    .080    -.77745E-04     .20367E-05     .11500E+00    -.22260E-01    -.20057E-02         .000      .000
    .090    -.99697E-04    -.19784E-05     .12615E+00    -.23066E-01    -.23856E-02         .000      .000
    .100    -.12607E-03    -.88531E-05     .11368E+00    -.19080E-01    -.29487E-02         .000      .000
    .110    -.15910E-03    -.18175E-04     .78338E-01    -.11049E-01    -.36399E-02         .000      .000
    .120    -.19848E-03    -.28861E-04     .31700E-01    -.17978E-02    -.42159E-02         .000      .000
    .130    -.24252E-03    -.39474E-04    -.50779E-02     .39469E-02    -.45254E-02         .000      .000
    .140    -.28853E-03    -.48949E-04    -.37936E-02     .10715E-02    -.47007E-02         .000      .000
    .150    -.33620E-03    -.57691E-04     .42199E-01    -.95854E-02    -.47756E-02         .000      .000
    .160    -.38347E-03    -.67743E-04     .97433E-01    -.19218E-01    -.46735E-02         .000      .000
    .170    -.42953E-03    -.81251E-04     .11413E+00    -.19647E-01    -.45278E-02         .000      .000
    .180    -.47381E-03    -.98894E-04     .78456E-01    -.10222E-01    -.43173E-02         .000      .000
    .190    -.51517E-03    -.11991E-03    -.40462E-02     .76665E-02    -.38959E-02         .000      .000
    .200    -.54978E-03    -.14234E-03    -.12238E+00     .31066E-01    -.28929E-02         .000      .000
    .210    -.57034E-03    -.16326E-03    -.24464E+00     .52471E-01    -.10860E-02         .000      .000
    .220    -.57004E-03    -.17991E-03    -.32674E+00     .64007E-01     .11554E-02         .000      .000
    .230    -.54799E-03    -.19138E-03    -.35701E+00     .66877E-01     .31708E-02         .000      .000
    .240    -.51010E-03    -.19881E-03    -.38776E+00     .74588E-01     .41505E-02         .000      .000
    .250    -.46693E-03    -.20287E-03    -.49171E+00     .99405E-01     .45481E-02         .000      .000
    .260    -.41927E-03    -.20060E-03    -.67350E+00     .13628E+00     .49016E-02         .000      .000
    .270    -.37043E-03    -.18527E-03    -.82019E+00     .15755E+00     .47846E-02         .000      .000
    .280    -.32457E-03    -.15113E-03    -.77340E+00     .13576E+00     .43656E-02         .000      .000
    .290    -.28449E-03    -.99039E-04    -.50595E+00     .75082E-01     .35404E-02         .000      .000
    .300    -.25483E-03    -.35837E-04    -.10183E+00    -.65661E-02     .24007E-02         .000      .000
