


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.14319E-05     .28985E-10    -.49002E-03     .16010E-03    -.12120E-04         .000      .000
    .020    -.25911E-06     .74788E-07     .91432E-03    -.94721E-03    -.51722E-04         .000      .000
    .030    -.25028E-05     .12974E-06     .89640E-02    -.10133E-02    -.98620E-04         .000      .000
    .040    -.22104E-05    -.53687E-07    -.18160E-02     .18835E-02    -.14359E-03         .000      .000
    .050    -.55782E-05    -.55853E-07     .46625E-02    -.38865E-03    -.24751E-03         .000      .000
    .060    -.74333E-05    -.12039E-06     .67252E-02    -.70966E-03    -.43369E-03         .000      .000
    .070    -.14379E-04    -.17742E-06     .15902E-01    -.22284E-02    -.65673E-03         .000      .000
    .080    -.20685E-04    -.36149E-06     .21247E-01    -.22041E-02    -.91678E-03         .000      .000
    .090    -.32887E-04    -.63960E-06     .41249E-01    -.37257E-02    -.12258E-02         .000      .000
    .100    -.45351E-04    -.14603E-05     .52381E-01    -.16673E-02    -.15813E-02         .000      .000
    .110    -.64607E-04    -.28966E-05     .72003E-01    -.13636E-02    -.19636E-02         .000      .000
    .120    -.84756E-04    -.53457E-05     .83994E-01     .17648E-03    -.23878E-02         .000      .000
    .130    -.11247E-03    -.89174E-05     .10537E+00    -.10134E-02    -.28422E-02         .000      .000
    .140    -.14160E-03    -.14073E-04     .11519E+00    -.12634E-03    -.32993E-02         .000      .000
    .150    -.17691E-03    -.20894E-04     .13139E+00    -.13214E-02    -.32906E-02         .000      .000
    .160    -.20687E-03    -.29867E-04     .13581E+00     .37947E-03    -.31186E-02         .000      .000
    .170    -.24211E-03    -.41498E-04     .12659E+00     .76773E-02    -.37878E-02         .000      .000
    .180    -.28489E-03    -.56136E-04     .45959E-01     .23432E-01    -.51444E-02         .000      .000
    .190    -.34596E-03    -.71427E-04    -.15502E-01     .14219E-01    -.68002E-02         .000      .000
    .200    -.42202E-03    -.85461E-04     .26146E-01    -.19752E-01    -.87864E-02         .000      .000
    .210    -.52158E-03    -.99132E-04     .14510E+00    -.43128E-01    -.10723E-01         .000      .000
    .220    -.63444E-03    -.11513E-03     .23690E+00    -.29115E-01    -.12049E-01         .000      .000
    .230    -.76110E-03    -.13544E-03     .30726E+00     .50653E-02    -.12938E-01         .000      .000
    .240    -.89212E-03    -.16241E-03     .32312E+00     .45051E-01    -.13511E-01         .000      .000
    .250    -.10302E-02    -.19718E-03     .29199E+00     .64663E-01    -.13755E-01         .000      .000
    .260    -.11645E-02    -.23970E-03     .22959E+00     .54796E-01    -.13180E-01         .000      .000
    .270    -.12875E-02    -.28924E-03     .16282E+00     .26523E-01    -.10708E-01         .000      .000
    .280    -.13737E-02    -.34592E-03     .33968E-01     .17087E-01    -.67477E-02         .000      .000
    .290    -.14212E-02    -.40992E-03    -.24044E+00     .53231E-01    -.23941E-02         .000      .000
    .300    -.14216E-02    -.47912E-03    -.74952E+00     .12088E+00     .19240E-02         .000      .000
