


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.36002E-05    -.18963E-09    -.72934E-03     .54806E-03    -.68624E-03         .000      .000
    .020    -.13915E-04     .14014E-06    -.44926E-02     .34827E-03    -.14514E-02         .000      .000
    .030    -.32921E-04     .99777E-06     .19127E-01    -.79363E-02    -.23057E-02         .000      .000
    .040    -.60510E-04     .24594E-05     .87212E-01    -.18710E-01    -.32992E-02         .000      .000
    .050    -.98854E-04     .31907E-05     .16439E+00    -.17982E-01    -.42739E-02         .000      .000
    .060    -.14486E-03     .17890E-05     .22123E+00    -.63381E-02    -.49141E-02         .000      .000
    .070    -.19609E-03    -.26875E-05     .27396E+00     .43007E-02    -.52442E-02         .000      .000
    .080    -.24932E-03    -.11537E-04     .30862E+00     .12936E-01    -.54472E-02         .000      .000
    .090    -.30537E-03    -.25763E-04     .30101E+00     .19097E-01    -.57514E-02         .000      .000
    .100    -.36630E-03    -.45279E-04     .25213E+00     .18748E-01    -.66426E-02         .000      .000
    .110    -.44038E-03    -.68958E-04     .18881E+00     .90977E-02    -.81786E-02         .000      .000
    .120    -.53005E-03    -.95209E-04     .14115E+00    -.85245E-02    -.97699E-02         .000      .000
    .130    -.63451E-03    -.12283E-03     .15118E+00    -.27518E-01    -.10976E-01         .000      .000
    .140    -.74870E-03    -.15271E-03     .18737E+00    -.24589E-01    -.11915E-01         .000      .000
    .150    -.87035E-03    -.18698E-03     .17039E+00     .10655E-01    -.12120E-01         .000      .000
    .160    -.98664E-03    -.22661E-03     .79341E-01     .52626E-01    -.11005E-01         .000      .000
    .170    -.10884E-02    -.27118E-03    -.31144E-01     .71564E-01    -.92742E-02         .000      .000
    .180    -.11716E-02    -.32068E-03    -.19586E+00     .76292E-01    -.73811E-02         .000      .000
    .190    -.12352E-02    -.37345E-03    -.44947E+00     .71415E-01    -.52537E-02         .000      .000
    .200    -.12732E-02    -.42520E-03    -.72305E+00     .49758E-01    -.20992E-02         .000      .000
    .210    -.12721E-02    -.47172E-03    -.95804E+00     .25019E-01     .25881E-02         .000      .000
    .220    -.12192E-02    -.51098E-03    -.12000E+01     .31546E-01     .79856E-02         .000      .000
    .230    -.11144E-02    -.54170E-03    -.15532E+01     .83817E-01     .12777E-01         .000      .000
    .240    -.97277E-03    -.55952E-03    -.20138E+01     .13803E+00     .14801E-01         .000      .000
    .250    -.82520E-03    -.55579E-03    -.23987E+01     .12491E+00     .14765E-01         .000      .000
    .260    -.68336E-03    -.52102E-03    -.24622E+01     .16361E-01     .12969E-01         .000      .000
    .270    -.57861E-03    -.45155E-03    -.20845E+01    -.11628E+00     .73850E-02         .000      .000
    .280    -.54199E-03    -.35288E-03    -.15024E+01    -.15359E+00    -.73843E-04         .000      .000
    .290    -.57954E-03    -.23165E-03    -.77363E+00    -.11769E+00    -.74003E-02         .000      .000
    .300    -.68435E-03    -.96940E-04     .25875E+00    -.77193E-01    -.13043E-01         .000      .000
