


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.21478E-05     .43477E-10    -.73502E-03     .24015E-03    -.18180E-04         .000      .000
    .020    -.38866E-06     .11218E-06     .13715E-02    -.14208E-02    -.77582E-04         .000      .000
    .030    -.37542E-05     .19460E-06     .13446E-01    -.15199E-02    -.14793E-03         .000      .000
    .040    -.33156E-05    -.80530E-07    -.27240E-02     .28252E-02    -.21538E-03         .000      .000
    .050    -.83673E-05    -.83779E-07     .69938E-02    -.58298E-03    -.37127E-03         .000      .000
    .060    -.11150E-04    -.18059E-06     .10088E-01    -.10645E-02    -.65053E-03         .000      .000
    .070    -.21569E-04    -.26612E-06     .23853E-01    -.33426E-02    -.98510E-03         .000      .000
    .080    -.31028E-04    -.54224E-06     .31870E-01    -.33061E-02    -.13752E-02         .000      .000
    .090    -.49330E-04    -.95940E-06     .61873E-01    -.55886E-02    -.18388E-02         .000      .000
    .100    -.68026E-04    -.21904E-05     .78572E-01    -.25009E-02    -.23720E-02         .000      .000
    .110    -.96910E-04    -.43449E-05     .10800E+00    -.20454E-02    -.29455E-02         .000      .000
    .120    -.12713E-03    -.80185E-05     .12599E+00     .26471E-03    -.35816E-02         .000      .000
    .130    -.16871E-03    -.13376E-04     .15806E+00    -.15202E-02    -.42633E-02         .000      .000
    .140    -.21240E-03    -.21109E-04     .17279E+00    -.18951E-03    -.49490E-02         .000      .000
    .150    -.26536E-03    -.31341E-04     .19708E+00    -.19821E-02    -.49358E-02         .000      .000
    .160    -.31030E-03    -.44800E-04     .20371E+00     .56920E-03    -.46780E-02         .000      .000
    .170    -.36316E-03    -.62247E-04     .18989E+00     .11516E-01    -.56816E-02         .000      .000
    .180    -.42733E-03    -.84204E-04     .68938E-01     .35149E-01    -.77167E-02         .000      .000
    .190    -.51895E-03    -.10714E-03    -.23253E-01     .21328E-01    -.10200E-01         .000      .000
    .200    -.63303E-03    -.12819E-03     .39219E-01    -.29628E-01    -.13180E-01         .000      .000
    .210    -.78238E-03    -.14870E-03     .21765E+00    -.64691E-01    -.16085E-01         .000      .000
    .220    -.95166E-03    -.17270E-03     .35536E+00    -.43673E-01    -.18074E-01         .000      .000
    .230    -.11416E-02    -.20316E-03     .46089E+00     .75979E-02    -.19407E-01         .000      .000
    .240    -.13382E-02    -.24361E-03     .48468E+00     .67577E-01    -.20267E-01         .000      .000
    .250    -.15453E-02    -.29577E-03     .43798E+00     .96994E-01    -.20632E-01         .000      .000
    .260    -.17467E-02    -.35954E-03     .34439E+00     .82194E-01    -.19770E-01         .000      .000
    .270    -.19312E-02    -.43385E-03     .24423E+00     .39785E-01    -.16061E-01         .000      .000
    .280    -.20605E-02    -.51888E-03     .50952E-01     .25631E-01    -.10122E-01         .000      .000
    .290    -.21317E-02    -.61488E-03    -.36066E+00     .79847E-01    -.35912E-02         .000      .000
    .300    -.21324E-02    -.71867E-03    -.11243E+01     .18133E+00     .28860E-02         .000      .000
