


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.23244E-05    -.23244E-05    -.13209E+00     .34295E-01    -.37743E-03         .000      .000
    .020    -.68218E-05    -.68218E-05    -.32967E+00     .55416E-01    -.54753E-03         .000      .000
    .030    -.12764E-04    -.12764E-04    -.53870E+00     .65212E-01    -.57793E-03         .000      .000
    .040    -.18496E-04    -.18496E-04    -.68192E+00     .66284E-01    -.62236E-03         .000      .000
    .050    -.24765E-04    -.24765E-04    -.82922E+00     .66050E-01    -.55556E-03         .000      .000
    .060    -.29377E-04    -.29377E-04    -.86112E+00     .48134E-01    -.40323E-03         .000      .000
    .070    -.32807E-04    -.32807E-04    -.84402E+00     .31311E-01    -.25328E-03         .000      .000
    .080    -.35003E-04    -.35003E-04    -.78942E+00     .20540E-01    -.25290E-03         .000      .000
    .090    -.38221E-04    -.38221E-04    -.83252E+00     .31471E-01    -.37044E-03         .000      .000
    .100    -.43467E-04    -.43467E-04    -.10031E+01     .70814E-01    -.78014E-03         .000      .000
    .110    -.53394E-04    -.53394E-04    -.14012E+01     .12819E+00    -.10999E-02         .000      .000
    .120    -.64049E-04    -.64049E-04    -.17298E+01     .14316E+00    -.99396E-03         .000      .000
    .130    -.71860E-04    -.71860E-04    -.18253E+01     .11327E+00    -.47622E-03         .000      .000
    .140    -.74239E-04    -.74239E-04    -.16275E+01     .69526E-01    -.11793E-03         .000      .000
    .150    -.73827E-04    -.73827E-04    -.13414E+01     .25444E-01     .31612E-03         .000      .000
    .160    -.67829E-04    -.67829E-04    -.80154E+00    -.51225E-01     .80586E-03         .000      .000
    .170    -.59063E-04    -.59063E-04    -.23760E+00    -.98783E-01     .89788E-03         .000      .000
    .180    -.50712E-04    -.50712E-04     .17190E+00    -.11047E+00     .73921E-03         .000      .000
    .190    -.43630E-04    -.43630E-04     .41970E+00    -.10922E+00     .75493E-03         .000      .000
    .200    -.33010E-04    -.33010E-04     .80278E+00    -.15580E+00     .15251E-02         .000      .000
    .210    -.11162E-04    -.11162E-04     .16817E+01    -.27047E+00     .28948E-02         .000      .000
    .220     .22972E-04     .22972E-04     .29621E+01    -.37092E+00     .37426E-02         .000      .000
    .230     .59493E-04     .59493E-04     .40498E+01    -.36683E+00     .33493E-02         .000      .000
    .240     .83437E-04     .83437E-04     .43013E+01    -.19881E+00     .10473E-02         .000      .000
    .250     .82087E-04     .82087E-04     .34137E+01     .48658E-02    -.91694E-03         .000      .000
    .260     .66362E-04     .66362E-04     .23083E+01     .11658E+00    -.24091E-02         .000      .000
    .270     .32220E-04     .32220E-04     .64037E+00     .29931E+00    -.44094E-02         .000      .000
    .280    -.18220E-04    -.18220E-04    -.13953E+01     .44144E+00    -.54029E-02         .000      .000
    .290    -.73090E-04    -.73090E-04    -.31084E+01     .46961E+00    -.55473E-02         .000      .000
    .300    -.12624E-03    -.12624E-03    -.43189E+01     .38716E+00    -.48595E-02         .000      .000
