


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.28811E-05    -.92908E-09    -.50479E-05     .24328E-03    -.54945E-03         .000      .000
    .020    -.11148E-04    -.16021E-07    -.24614E-02     .13406E-02    -.11619E-02         .000      .000
    .030    -.26183E-04     .15376E-06    -.13610E-01     .40475E-02    -.17940E-02         .000      .000
    .040    -.47057E-04     .13515E-05    -.14866E-01     .29570E-02    -.24373E-02         .000      .000
    .050    -.74913E-04     .41702E-05     .29097E-01    -.82009E-02    -.30770E-02         .000      .000
    .060    -.10842E-03     .74645E-05     .11882E+00    -.26645E-01    -.36613E-02         .000      .000
    .070    -.14825E-03     .86256E-05     .21532E+00    -.44126E-01    -.42764E-02         .000      .000
    .080    -.19436E-03     .50919E-05     .28750E+00    -.55650E-01    -.50142E-02         .000      .000
    .090    -.24924E-03    -.49460E-05     .31537E+00    -.57665E-01    -.59639E-02         .000      .000
    .100    -.31517E-03    -.22133E-04     .28419E+00    -.47701E-01    -.73716E-02         .000      .000
    .110    -.39774E-03    -.45437E-04     .19584E+00    -.27622E-01    -.90997E-02         .000      .000
    .120    -.49620E-03    -.72151E-04     .79251E-01    -.44946E-02    -.10540E-01         .000      .000
    .130    -.60629E-03    -.98686E-04    -.12695E-01     .98673E-02    -.11314E-01         .000      .000
    .140    -.72134E-03    -.12237E-03    -.94839E-02     .26787E-02    -.11752E-01         .000      .000
    .150    -.84050E-03    -.14423E-03     .10550E+00    -.23963E-01    -.11939E-01         .000      .000
    .160    -.95867E-03    -.16936E-03     .24358E+00    -.48046E-01    -.11684E-01         .000      .000
    .170    -.10738E-02    -.20313E-03     .28532E+00    -.49117E-01    -.11319E-01         .000      .000
    .180    -.11845E-02    -.24723E-03     .19614E+00    -.25556E-01    -.10793E-01         .000      .000
    .190    -.12879E-02    -.29976E-03    -.10116E-01     .19166E-01    -.97398E-02         .000      .000
    .200    -.13744E-02    -.35585E-03    -.30595E+00     .77664E-01    -.72323E-02         .000      .000
    .210    -.14258E-02    -.40815E-03    -.61160E+00     .13118E+00    -.27149E-02         .000      .000
    .220    -.14251E-02    -.44978E-03    -.81685E+00     .16002E+00     .28885E-02         .000      .000
    .230    -.13700E-02    -.47845E-03    -.89252E+00     .16719E+00     .79271E-02         .000      .000
    .240    -.12753E-02    -.49704E-03    -.96940E+00     .18647E+00     .10376E-01         .000      .000
    .250    -.11673E-02    -.50717E-03    -.12293E+01     .24851E+00     .11370E-01         .000      .000
    .260    -.10482E-02    -.50149E-03    -.16837E+01     .34069E+00     .12254E-01         .000      .000
    .270    -.92607E-03    -.46318E-03    -.20505E+01     .39387E+00     .11961E-01         .000      .000
    .280    -.81143E-03    -.37784E-03    -.19335E+01     .33940E+00     .10914E-01         .000      .000
    .290    -.71123E-03    -.24760E-03    -.12649E+01     .18770E+00     .88509E-02         .000      .000
    .300    -.63707E-03    -.89594E-04    -.25458E+00    -.16415E-01     .60017E-02         .000      .000
