


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.11257E-05    -.63884E-09    -.10350E-04     .13185E-04    -.98270E-05         .000      .000
    .020    -.20608E-06    -.25006E-08    -.12356E-02     .37704E-03    -.38643E-04         .000      .000
    .030    -.18694E-05     .97100E-07    -.40821E-03    -.20904E-03    -.60264E-04         .000      .000
    .040    -.15161E-05     .22069E-06     .55244E-02    -.11295E-02    -.11113E-03         .000      .000
    .050    -.42351E-05     .14780E-06     .38363E-02    -.50176E-03    -.20623E-03         .000      .000
    .060    -.58154E-05     .25058E-07     .23239E-02    -.19833E-03    -.35293E-03         .000      .000
    .070    -.11343E-04    -.44935E-07     .15303E-02    -.18328E-03    -.51553E-03         .000      .000
    .080    -.16239E-04     .13488E-07     .56615E-02    -.10308E-02    -.71085E-03         .000      .000
    .090    -.25681E-04     .15814E-06     .12568E-01    -.26485E-02    -.94404E-03         .000      .000
    .100    -.35352E-04     .28023E-06     .28170E-01    -.57682E-02    -.12455E-02         .000      .000
    .110    -.50781E-04    -.18524E-07     .44744E-01    -.88400E-02    -.16048E-02         .000      .000
    .120    -.67706E-04    -.11121E-05     .61645E-01    -.11656E-01    -.20399E-02         .000      .000
    .130    -.91715E-04    -.33455E-05     .72849E-01    -.13460E-01    -.25171E-02         .000      .000
    .140    -.11813E-03    -.68711E-05     .83491E-01    -.15128E-01    -.30178E-02         .000      .000
    .150    -.15087E-03    -.11870E-04     .90440E-01    -.16418E-01    -.31599E-02         .000      .000
    .160    -.18098E-03    -.18441E-04     .10023E+00    -.18418E-01    -.31959E-02         .000      .000
    .170    -.21714E-03    -.26918E-04     .11387E+00    -.21148E-01    -.39396E-02         .000      .000
    .180    -.26201E-03    -.38169E-04     .12125E+00    -.20132E-01    -.53491E-02         .000      .000
    .190    -.32479E-03    -.52956E-04     .65928E-01    -.46944E-02    -.69553E-02         .000      .000
    .200    -.40069E-03    -.69101E-04    -.40781E-01     .16753E-01    -.84389E-02         .000      .000
    .210    -.49205E-03    -.82238E-04    -.93677E-01     .20800E-01    -.94791E-02         .000      .000
    .220    -.58892E-03    -.90428E-04    -.56079E-02    -.35513E-02    -.10112E-01         .000      .000
    .230    -.69494E-03    -.96939E-04     .18741E+00    -.43620E-01    -.10935E-01         .000      .000
    .240    -.80918E-03    -.10823E-03     .39131E+00    -.79354E-01    -.12217E-01         .000      .000
    .250    -.94007E-03    -.13063E-03     .49360E+00    -.90387E-01    -.13731E-01         .000      .000
    .260    -.10816E-02    -.16670E-03     .44028E+00    -.71435E-01    -.14601E-01         .000      .000
    .270    -.12255E-02    -.21393E-03     .27010E+00    -.36078E-01    -.13518E-01         .000      .000
    .280    -.13464E-02    -.26705E-03     .95815E-01    -.68506E-02    -.10759E-01         .000      .000
    .290    -.14393E-02    -.32265E-03    -.74356E-02     .71129E-02    -.75669E-02         .000      .000
    .300    -.14989E-02    -.38192E-03    -.95520E-01     .26530E-01    -.47166E-02         .000      .000
