


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.65965E-06    -.65965E-06    -.34652E-01     .16533E-02     .50689E-04         .000      .000
    .020     .34602E-06     .34602E-06     .29978E-01    -.32202E-02    -.50674E-04         .000      .000
    .030    -.88140E-06    -.88140E-06    -.47936E-01     .63437E-02     .15796E-04         .000      .000
    .040    -.60620E-07    -.60620E-07     .12234E-01    -.13599E-02    -.63953E-04         .000      .000
    .050    -.15373E-05    -.15373E-05    -.73363E-01     .99510E-02    -.25457E-04         .000      .000
    .060    -.12871E-05    -.12871E-05    -.36735E-01     .55274E-02    -.13387E-03         .000      .000
    .070    -.34516E-05    -.34516E-05    -.14420E+00     .16796E-01    -.83650E-04         .000      .000
    .080    -.36604E-05    -.36604E-05    -.11259E+00     .10465E-01    -.17248E-03         .000      .000
    .090    -.61927E-05    -.61927E-05    -.22242E+00     .21476E-01    -.11958E-03         .000      .000
    .100    -.67947E-05    -.67947E-05    -.19525E+00     .15472E-01    -.21822E-03         .000      .000
    .110    -.98286E-05    -.98286E-05    -.31412E+00     .26712E-01    -.17021E-03         .000      .000
    .120    -.10954E-04    -.10954E-04    -.29571E+00     .20913E-01    -.27598E-03         .000      .000
    .130    -.14573E-04    -.14573E-04    -.42684E+00     .32566E-01    -.22281E-03         .000      .000
    .140    -.16083E-04    -.16083E-04    -.40983E+00     .25071E-01    -.29824E-03         .000      .000
    .150    -.18900E-04    -.18900E-04    -.47851E+00     .16825E-01     .28433E-04         .000      .000
    .160    -.16852E-04    -.16852E-04    -.27858E+00    -.11167E-01     .60413E-04         .000      .000
    .170    -.18634E-04    -.18634E-04    -.37514E+00     .30393E-01    -.26033E-03         .000      .000
    .180    -.22886E-04    -.22886E-04    -.56677E+00     .74064E-01    -.77893E-03         .000      .000
    .190    -.32758E-04    -.32758E-04    -.98106E+00     .11574E+00    -.93952E-03         .000      .000
    .200    -.41893E-04    -.41893E-04    -.12176E+01     .11954E+00    -.10893E-02         .000      .000
    .210    -.52891E-04    -.52891E-04    -.14987E+01     .11771E+00    -.82548E-03         .000      .000
    .220    -.58590E-04    -.58590E-04    -.14345E+01     .74157E-01    -.53534E-03         .000      .000
    .230    -.63626E-04    -.63626E-04    -.13924E+01     .57448E-01    -.31225E-03         .000      .000
    .240    -.66215E-04    -.66215E-04    -.12387E+01     .39434E-01    -.43841E-03         .000      .000
    .250    -.71884E-04    -.71884E-04    -.12891E+01     .42670E-01    -.48350E-03         .000      .000
    .260    -.75254E-04    -.75254E-04    -.11947E+01     .82650E-02    -.29052E-03         .000      .000
    .270    -.74239E-04    -.74239E-04    -.92844E+00    -.71641E-01     .85500E-03         .000      .000
    .280    -.58952E-04    -.58952E-04    -.59333E-01    -.18487E+00     .18819E-02         .000      .000
    .290    -.37798E-04    -.37798E-04     .77118E+00    -.22000E+00     .24825E-02         .000      .000
    .300    -.11903E-04    -.11903E-04     .16168E+01    -.22175E+00     .23745E-02         .000      .000
