


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.18921E-05     .39024E-07     .98521E-02    -.26521E-02    -.36588E-03         .000      .000
    .020    -.75558E-05    -.34101E-06     .42413E-01    -.38189E-02    -.80777E-03         .000      .000
    .030    -.18027E-04    -.23775E-05     .53758E-01     .33182E-02    -.12445E-02         .000      .000
    .040    -.32157E-04    -.67115E-05     .22153E-01     .15251E-01    -.15969E-02         .000      .000
    .050    -.49488E-04    -.13011E-04    -.31866E-01     .22557E-01    -.18082E-02         .000      .000
    .060    -.67655E-04    -.20896E-04    -.10269E+00     .29612E-01    -.18170E-02         .000      .000
    .070    -.85259E-04    -.29643E-04    -.19073E+00     .35266E-01    -.16575E-02         .000      .000
    .080    -.10060E-03    -.38041E-04    -.26681E+00     .38320E-01    -.14377E-02         .000      .000
    .090    -.11430E-03    -.45065E-04    -.29776E+00     .35758E-01    -.13060E-02         .000      .000
    .100    -.12794E-03    -.50730E-04    -.27351E+00     .31322E-01    -.15356E-02         .000      .000
    .110    -.14623E-03    -.56167E-04    -.19777E+00     .25529E-01    -.21285E-02         .000      .000
    .120    -.17042E-03    -.63860E-04    -.12897E+00     .31246E-01    -.26903E-02         .000      .000
    .130    -.19863E-03    -.75839E-04    -.14945E+00     .46330E-01    -.28339E-02         .000      .000
    .140    -.22596E-03    -.91690E-04    -.26444E+00     .57096E-01    -.26442E-02         .000      .000
    .150    -.25051E-03    -.10889E-03    -.39523E+00     .49856E-01    -.21567E-02         .000      .000
    .160    -.26787E-03    -.12526E-03    -.51530E+00     .42089E-01    -.12937E-02         .000      .000
    .170    -.27607E-03    -.13846E-03    -.61501E+00     .33381E-01    -.34217E-03         .000      .000
    .180    -.27507E-03    -.14583E-03    -.60798E+00     .14772E-01     .50274E-03         .000      .000
    .190    -.26635E-03    -.14711E-03    -.47864E+00    -.78428E-02     .12517E-02         .000      .000
    .200    -.24869E-03    -.14430E-03    -.31097E+00    -.23179E-01     .24057E-02         .000      .000
    .210    -.21547E-03    -.13912E-03    -.21787E+00    -.31182E-01     .43834E-02         .000      .000
    .220    -.16000E-03    -.12991E-03    -.20163E+00    -.55239E-01     .66579E-02         .000      .000
    .230    -.85305E-04    -.11253E-03    -.11249E+00    -.11599E+00     .80365E-02         .000      .000
    .240    -.75315E-05    -.85293E-04     .17511E+00    -.19286E+00     .69525E-02         .000      .000
    .250     .47328E-04    -.52308E-04     .67435E+00    -.24615E+00     .39651E-02         .000      .000
    .260     .69325E-04    -.24111E-04     .10924E+01    -.21541E+00     .25295E-03         .000      .000
    .270     .50005E-04    -.84571E-05     .12487E+01    -.15346E+00    -.42051E-02         .000      .000
    .280    -.14627E-04    -.90487E-05     .12365E+01    -.10102E+00    -.86112E-02         .000      .000
    .290    -.12000E-03    -.30524E-04     .90802E+00    -.19629E-01    -.12340E-01         .000      .000
    .300    -.25595E-03    -.72330E-04     .19236E+00     .89099E-01    -.14436E-01         .000      .000
