


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.15109E-05    -.15109E-05    -.85855E-01     .22292E-01    -.24533E-03         .000      .000
    .020    -.44342E-05    -.44342E-05    -.21429E+00     .36020E-01    -.35590E-03         .000      .000
    .030    -.82965E-05    -.82965E-05    -.35015E+00     .42387E-01    -.37565E-03         .000      .000
    .040    -.12022E-04    -.12022E-04    -.44325E+00     .43085E-01    -.40453E-03         .000      .000
    .050    -.16097E-04    -.16097E-04    -.53900E+00     .42932E-01    -.36112E-03         .000      .000
    .060    -.19095E-04    -.19095E-04    -.55973E+00     .31287E-01    -.26210E-03         .000      .000
    .070    -.21325E-04    -.21325E-04    -.54861E+00     .20352E-01    -.16463E-03         .000      .000
    .080    -.22752E-04    -.22752E-04    -.51312E+00     .13351E-01    -.16438E-03         .000      .000
    .090    -.24844E-04    -.24844E-04    -.54113E+00     .20456E-01    -.24078E-03         .000      .000
    .100    -.28254E-04    -.28254E-04    -.65204E+00     .46029E-01    -.50709E-03         .000      .000
    .110    -.34706E-04    -.34706E-04    -.91077E+00     .83327E-01    -.71492E-03         .000      .000
    .120    -.41632E-04    -.41632E-04    -.11244E+01     .93052E-01    -.64608E-03         .000      .000
    .130    -.46709E-04    -.46709E-04    -.11865E+01     .73623E-01    -.30955E-03         .000      .000
    .140    -.48255E-04    -.48255E-04    -.10579E+01     .45192E-01    -.76653E-04         .000      .000
    .150    -.47987E-04    -.47987E-04    -.87191E+00     .16539E-01     .20548E-03         .000      .000
    .160    -.44089E-04    -.44089E-04    -.52100E+00    -.33296E-01     .52381E-03         .000      .000
    .170    -.38391E-04    -.38391E-04    -.15444E+00    -.64209E-01     .58362E-03         .000      .000
    .180    -.32963E-04    -.32963E-04     .11173E+00    -.71803E-01     .48049E-03         .000      .000
    .190    -.28359E-04    -.28359E-04     .27281E+00    -.70992E-01     .49071E-03         .000      .000
    .200    -.21456E-04    -.21456E-04     .52181E+00    -.10127E+00     .99134E-03         .000      .000
    .210    -.72555E-05    -.72555E-05     .10931E+01    -.17581E+00     .18816E-02         .000      .000
    .220     .14932E-04     .14932E-04     .19254E+01    -.24110E+00     .24327E-02         .000      .000
    .230     .38670E-04     .38670E-04     .26323E+01    -.23844E+00     .21770E-02         .000      .000
    .240     .54234E-04     .54234E-04     .27958E+01    -.12923E+00     .68073E-03         .000      .000
    .250     .53356E-04     .53356E-04     .22189E+01     .31628E-02    -.59601E-03         .000      .000
    .260     .43135E-04     .43135E-04     .15004E+01     .75778E-01    -.15659E-02         .000      .000
    .270     .20943E-04     .20943E-04     .41624E+00     .19455E+00    -.28661E-02         .000      .000
    .280    -.11843E-04    -.11843E-04    -.90693E+00     .28694E+00    -.35119E-02         .000      .000
    .290    -.47509E-04    -.47509E-04    -.20204E+01     .30525E+00    -.36057E-02         .000      .000
    .300    -.82058E-04    -.82058E-04    -.28073E+01     .25165E+00    -.31587E-02         .000      .000
