


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.32021E-05     .66040E-07     .16673E-01    -.44882E-02    -.61918E-03         .000      .000
    .020    -.12787E-04    -.57710E-06     .71776E-01    -.64628E-02    -.13670E-02         .000      .000
    .030    -.30508E-04    -.40235E-05     .90976E-01     .56155E-02    -.21061E-02         .000      .000
    .040    -.54420E-04    -.11358E-04     .37489E-01     .25809E-01    -.27024E-02         .000      .000
    .050    -.83748E-04    -.22018E-04    -.53927E-01     .38173E-01    -.30601E-02         .000      .000
    .060    -.11449E-03    -.35362E-04    -.17378E+00     .50113E-01    -.30750E-02         .000      .000
    .070    -.14429E-03    -.50166E-04    -.32277E+00     .59681E-01    -.28050E-02         .000      .000
    .080    -.17025E-03    -.64378E-04    -.45152E+00     .64849E-01    -.24330E-02         .000      .000
    .090    -.19344E-03    -.76264E-04    -.50390E+00     .60514E-01    -.22102E-02         .000      .000
    .100    -.21651E-03    -.85851E-04    -.46287E+00     .53006E-01    -.25987E-02         .000      .000
    .110    -.24747E-03    -.95052E-04    -.33468E+00     .43203E-01    -.36021E-02         .000      .000
    .120    -.28840E-03    -.10807E-03    -.21826E+00     .52878E-01    -.45528E-02         .000      .000
    .130    -.33614E-03    -.12834E-03    -.25291E+00     .78404E-01    -.47957E-02         .000      .000
    .140    -.38240E-03    -.15517E-03    -.44752E+00     .96625E-01    -.44748E-02         .000      .000
    .150    -.42395E-03    -.18427E-03    -.66884E+00     .84371E-01    -.36498E-02         .000      .000
    .160    -.45332E-03    -.21199E-03    -.87205E+00     .71227E-01    -.21893E-02         .000      .000
    .170    -.46720E-03    -.23431E-03    -.10408E+01     .56490E-01    -.57906E-03         .000      .000
    .180    -.46550E-03    -.24680E-03    -.10289E+01     .24998E-01     .85079E-03         .000      .000
    .190    -.45075E-03    -.24895E-03    -.81001E+00    -.13272E-01     .21183E-02         .000      .000
    .200    -.42087E-03    -.24421E-03    -.52626E+00    -.39225E-01     .40711E-02         .000      .000
    .210    -.36465E-03    -.23543E-03    -.36870E+00    -.52770E-01     .74180E-02         .000      .000
    .220    -.27077E-03    -.21985E-03    -.34122E+00    -.93482E-01     .11267E-01         .000      .000
    .230    -.14436E-03    -.19044E-03    -.19036E+00    -.19630E+00     .13600E-01         .000      .000
    .240    -.12746E-04    -.14434E-03     .29634E+00    -.32637E+00     .11766E-01         .000      .000
    .250     .80093E-04    -.88522E-04     .11412E+01    -.41656E+00     .67101E-02         .000      .000
    .260     .11732E-03    -.40804E-04     .18487E+01    -.36454E+00     .42806E-03         .000      .000
    .270     .84623E-04    -.14312E-04     .21132E+01    -.25970E+00    -.71164E-02         .000      .000
    .280    -.24754E-04    -.15313E-04     .20925E+01    -.17095E+00    -.14573E-01         .000      .000
    .290    -.20307E-03    -.51655E-04     .15366E+01    -.33218E-01    -.20883E-01         .000      .000
    .300    -.43315E-03    -.12240E-03     .32553E+00     .15078E+00    -.24430E-01         .000      .000
