


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.12961E-05    -.68269E-10    -.26256E-03     .19730E-03    -.24704E-03         .000      .000
    .020    -.50095E-05     .50452E-07    -.16173E-02     .12538E-03    -.52251E-03         .000      .000
    .030    -.11851E-04     .35920E-06     .68856E-02    -.28571E-02    -.83006E-03         .000      .000
    .040    -.21784E-04     .88538E-06     .31396E-01    -.67355E-02    -.11877E-02         .000      .000
    .050    -.35587E-04     .11486E-05     .59181E-01    -.64735E-02    -.15386E-02         .000      .000
    .060    -.52149E-04     .64406E-06     .79644E-01    -.22817E-02    -.17691E-02         .000      .000
    .070    -.70593E-04    -.96748E-06     .98626E-01     .15482E-02    -.18879E-02         .000      .000
    .080    -.89755E-04    -.41532E-05     .11110E+00     .46571E-02    -.19610E-02         .000      .000
    .090    -.10993E-03    -.92748E-05     .10836E+00     .68749E-02    -.20705E-02         .000      .000
    .100    -.13187E-03    -.16300E-04     .90766E-01     .67492E-02    -.23913E-02         .000      .000
    .110    -.15854E-03    -.24825E-04     .67973E-01     .32752E-02    -.29443E-02         .000      .000
    .120    -.19082E-03    -.34275E-04     .50814E-01    -.30688E-02    -.35172E-02         .000      .000
    .130    -.22842E-03    -.44219E-04     .54424E-01    -.99066E-02    -.39512E-02         .000      .000
    .140    -.26953E-03    -.54976E-04     .67454E-01    -.88520E-02    -.42893E-02         .000      .000
    .150    -.31332E-03    -.67314E-04     .61340E-01     .38356E-02    -.43630E-02         .000      .000
    .160    -.35519E-03    -.81580E-04     .28563E-01     .18945E-01    -.39617E-02         .000      .000
    .170    -.39182E-03    -.97626E-04    -.11212E-01     .25763E-01    -.33387E-02         .000      .000
    .180    -.42178E-03    -.11544E-03    -.70510E-01     .27465E-01    -.26572E-02         .000      .000
    .190    -.44467E-03    -.13444E-03    -.16181E+00     .25709E-01    -.18913E-02         .000      .000
    .200    -.45837E-03    -.15307E-03    -.26030E+00     .17913E-01    -.75570E-03         .000      .000
    .210    -.45796E-03    -.16982E-03    -.34489E+00     .90069E-02     .93172E-03         .000      .000
    .220    -.43890E-03    -.18395E-03    -.43200E+00     .11357E-01     .28748E-02         .000      .000
    .230    -.40119E-03    -.19501E-03    -.55914E+00     .30174E-01     .45997E-02         .000      .000
    .240    -.35020E-03    -.20143E-03    -.72498E+00     .49692E-01     .53284E-02         .000      .000
    .250    -.29707E-03    -.20009E-03    -.86354E+00     .44968E-01     .53153E-02         .000      .000
    .260    -.24601E-03    -.18757E-03    -.88641E+00     .58899E-02     .46689E-02         .000      .000
    .270    -.20830E-03    -.16256E-03    -.75042E+00    -.41860E-01     .26586E-02         .000      .000
    .280    -.19512E-03    -.12704E-03    -.54088E+00    -.55291E-01    -.26584E-04         .000      .000
    .290    -.20863E-03    -.83396E-04    -.27851E+00    -.42367E-01    -.26641E-02         .000      .000
    .300    -.24637E-03    -.34898E-04     .93149E-01    -.27789E-01    -.46955E-02         .000      .000
