


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.13099E-05     .27017E-07     .68207E-02    -.18361E-02    -.25330E-03         .000      .000
    .020    -.52309E-05    -.23609E-06     .29363E-01    -.26439E-02    -.55923E-03         .000      .000
    .030    -.12480E-04    -.16460E-05     .37217E-01     .22972E-02    -.86159E-03         .000      .000
    .040    -.22263E-04    -.46464E-05     .15336E-01     .10558E-01    -.11055E-02         .000      .000
    .050    -.34261E-04    -.90075E-05    -.22061E-01     .15616E-01    -.12518E-02         .000      .000
    .060    -.46838E-04    -.14466E-04    -.71092E-01     .20501E-01    -.12579E-02         .000      .000
    .070    -.59026E-04    -.20522E-04    -.13204E+00     .24415E-01    -.11475E-02         .000      .000
    .080    -.69649E-04    -.26336E-04    -.18471E+00     .26529E-01    -.99533E-03         .000      .000
    .090    -.79134E-04    -.31199E-04    -.20614E+00     .24756E-01    -.90416E-03         .000      .000
    .100    -.88571E-04    -.35121E-04    -.18936E+00     .21684E-01    -.10631E-02         .000      .000
    .110    -.10124E-03    -.38885E-04    -.13691E+00     .17674E-01    -.14736E-02         .000      .000
    .120    -.11798E-03    -.44210E-04    -.89287E-01     .21632E-01    -.18625E-02         .000      .000
    .130    -.13751E-03    -.52504E-04    -.10346E+00     .32075E-01    -.19619E-02         .000      .000
    .140    -.15644E-03    -.63478E-04    -.18308E+00     .39528E-01    -.18306E-02         .000      .000
    .150    -.17343E-03    -.75382E-04    -.27362E+00     .34515E-01    -.14931E-02         .000      .000
    .160    -.18545E-03    -.86721E-04    -.35675E+00     .29138E-01    -.89564E-03         .000      .000
    .170    -.19113E-03    -.95854E-04    -.42578E+00     .23110E-01    -.23689E-03         .000      .000
    .180    -.19043E-03    -.10096E-03    -.42091E+00     .10227E-01     .34805E-03         .000      .000
    .190    -.18440E-03    -.10184E-03    -.33137E+00    -.54296E-02     .86659E-03         .000      .000
    .200    -.17217E-03    -.99903E-04    -.21529E+00    -.16047E-01     .16655E-02         .000      .000
    .210    -.14917E-03    -.96314E-04    -.15083E+00    -.21588E-01     .30346E-02         .000      .000
    .220    -.11077E-03    -.89939E-04    -.13959E+00    -.38242E-01     .46093E-02         .000      .000
    .230    -.59057E-04    -.77906E-04    -.77875E-01    -.80303E-01     .55638E-02         .000      .000
    .240    -.52141E-05    -.59049E-04     .12123E+00    -.13352E+00     .48132E-02         .000      .000
    .250     .32765E-04    -.36213E-04     .46686E+00    -.17041E+00     .27451E-02         .000      .000
    .260     .47994E-04    -.16693E-04     .75630E+00    -.14913E+00     .17512E-03         .000      .000
    .270     .34619E-04    -.58549E-05     .86449E+00    -.10624E+00    -.29112E-02         .000      .000
    .280    -.10127E-04    -.62645E-05     .85604E+00    -.69934E-01    -.59616E-02         .000      .000
    .290    -.83074E-04    -.21132E-04     .62863E+00    -.13589E-01    -.85431E-02         .000      .000
    .300    -.17720E-03    -.50075E-04     .13317E+00     .61684E-01    -.99942E-02         .000      .000
