


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.34932E-05     .72044E-07     .18188E-01    -.48962E-02    -.67546E-03         .000      .000
    .020    -.13949E-04    -.62956E-06     .78301E-01    -.70503E-02    -.14913E-02         .000      .000
    .030    -.33281E-04    -.43893E-05     .99246E-01     .61260E-02    -.22976E-02         .000      .000
    .040    -.59367E-04    -.12390E-04     .40897E-01     .28155E-01    -.29481E-02         .000      .000
    .050    -.91362E-04    -.24020E-04    -.58830E-01     .41643E-01    -.33382E-02         .000      .000
    .060    -.12490E-03    -.38577E-04    -.18958E+00     .54669E-01    -.33545E-02         .000      .000
    .070    -.15740E-03    -.54726E-04    -.35212E+00     .65107E-01    -.30600E-02         .000      .000
    .080    -.18573E-03    -.70230E-04    -.49257E+00     .70744E-01    -.26542E-02         .000      .000
    .090    -.21102E-03    -.83197E-04    -.54971E+00     .66015E-01    -.24111E-02         .000      .000
    .100    -.23619E-03    -.93655E-04    -.50495E+00     .57825E-01    -.28349E-02         .000      .000
    .110    -.26997E-03    -.10369E-03    -.36511E+00     .47131E-01    -.39295E-02         .000      .000
    .120    -.31462E-03    -.11789E-03    -.23810E+00     .57685E-01    -.49667E-02         .000      .000
    .130    -.36669E-03    -.14001E-03    -.27590E+00     .85532E-01    -.52317E-02         .000      .000
    .140    -.41717E-03    -.16927E-03    -.48820E+00     .10541E+00    -.48816E-02         .000      .000
    .150    -.46249E-03    -.20102E-03    -.72965E+00     .92041E-01    -.39816E-02         .000      .000
    .160    -.49453E-03    -.23126E-03    -.95133E+00     .77702E-01    -.23884E-02         .000      .000
    .170    -.50968E-03    -.25561E-03    -.11354E+01     .61626E-01    -.63170E-03         .000      .000
    .180    -.50782E-03    -.26923E-03    -.11224E+01     .27271E-01     .92814E-03         .000      .000
    .190    -.49173E-03    -.27158E-03    -.88365E+00    -.14479E-01     .23109E-02         .000      .000
    .200    -.45913E-03    -.26641E-03    -.57410E+00    -.42791E-01     .44412E-02         .000      .000
    .210    -.39780E-03    -.25684E-03    -.40222E+00    -.57568E-01     .80924E-02         .000      .000
    .220    -.29539E-03    -.23984E-03    -.37224E+00    -.10198E+00     .12291E-01         .000      .000
    .230    -.15749E-03    -.20775E-03    -.20767E+00    -.21414E+00     .14837E-01         .000      .000
    .240    -.13904E-04    -.15746E-03     .32328E+00    -.35604E+00     .12835E-01         .000      .000
    .250     .87374E-04    -.96569E-04     .12450E+01    -.45443E+00     .73202E-02         .000      .000
    .260     .12798E-03    -.44513E-04     .20168E+01    -.39768E+00     .46698E-03         .000      .000
    .270     .92316E-04    -.15613E-04     .23053E+01    -.28331E+00    -.77633E-02         .000      .000
    .280    -.27004E-04    -.16705E-04     .22828E+01    -.18649E+00    -.15898E-01         .000      .000
    .290    -.22153E-03    -.56351E-04     .16763E+01    -.36238E-01    -.22782E-01         .000      .000
    .300    -.47253E-03    -.13353E-03     .35513E+00     .16449E+00    -.26651E-01         .000      .000
