


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.27893E-05    -.27893E-05    -.15850E+00     .41154E-01    -.45292E-03         .000      .000
    .020    -.81862E-05    -.81862E-05    -.39561E+00     .66499E-01    -.65704E-03         .000      .000
    .030    -.15317E-04    -.15317E-04    -.64644E+00     .78254E-01    -.69351E-03         .000      .000
    .040    -.22195E-04    -.22195E-04    -.81831E+00     .79541E-01    -.74683E-03         .000      .000
    .050    -.29718E-04    -.29718E-04    -.99507E+00     .79260E-01    -.66668E-03         .000      .000
    .060    -.35253E-04    -.35253E-04    -.10333E+01     .57761E-01    -.48387E-03         .000      .000
    .070    -.39369E-04    -.39369E-04    -.10128E+01     .37573E-01    -.30394E-03         .000      .000
    .080    -.42004E-04    -.42004E-04    -.94731E+00     .24648E-01    -.30347E-03         .000      .000
    .090    -.45865E-04    -.45865E-04    -.99902E+00     .37765E-01    -.44453E-03         .000      .000
    .100    -.52161E-04    -.52161E-04    -.12038E+01     .84976E-01    -.93616E-03         .000      .000
    .110    -.64073E-04    -.64073E-04    -.16814E+01     .15383E+00    -.13199E-02         .000      .000
    .120    -.76859E-04    -.76859E-04    -.20758E+01     .17179E+00    -.11928E-02         .000      .000
    .130    -.86232E-04    -.86232E-04    -.21904E+01     .13592E+00    -.57147E-03         .000      .000
    .140    -.89087E-04    -.89087E-04    -.19530E+01     .83431E-01    -.14151E-03         .000      .000
    .150    -.88592E-04    -.88592E-04    -.16097E+01     .30533E-01     .37934E-03         .000      .000
    .160    -.81395E-04    -.81395E-04    -.96185E+00    -.61470E-01     .96704E-03         .000      .000
    .170    -.70876E-04    -.70876E-04    -.28512E+00    -.11854E+00     .10775E-02         .000      .000
    .180    -.60854E-04    -.60854E-04     .20627E+00    -.13256E+00     .88705E-03         .000      .000
    .190    -.52355E-04    -.52355E-04     .50364E+00    -.13106E+00     .90592E-03         .000      .000
    .200    -.39611E-04    -.39611E-04     .96333E+00    -.18696E+00     .18302E-02         .000      .000
    .210    -.13395E-04    -.13395E-04     .20181E+01    -.32456E+00     .34737E-02         .000      .000
    .220     .27566E-04     .27566E-04     .35546E+01    -.44511E+00     .44911E-02         .000      .000
    .230     .71391E-04     .71391E-04     .48597E+01    -.44020E+00     .40191E-02         .000      .000
    .240     .10012E-03     .10012E-03     .51615E+01    -.23857E+00     .12567E-02         .000      .000
    .250     .98504E-04     .98504E-04     .40965E+01     .58390E-02    -.11003E-02         .000      .000
    .260     .79635E-04     .79635E-04     .27700E+01     .13990E+00    -.28909E-02         .000      .000
    .270     .38664E-04     .38664E-04     .76844E+00     .35918E+00    -.52912E-02         .000      .000
    .280    -.21864E-04    -.21864E-04    -.16743E+01     .52973E+00    -.64834E-02         .000      .000
    .290    -.87708E-04    -.87708E-04    -.37300E+01     .56353E+00    -.66567E-02         .000      .000
    .300    -.15149E-03    -.15149E-03    -.51827E+01     .46459E+00    -.58314E-02         .000      .000
