


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.27371E-05    -.88263E-09    -.47955E-05     .23112E-03    -.52198E-03         .000      .000
    .020    -.10591E-04    -.15220E-07    -.23383E-02     .12735E-02    -.11038E-02         .000      .000
    .030    -.24874E-04     .14608E-06    -.12930E-01     .38452E-02    -.17043E-02         .000      .000
    .040    -.44704E-04     .12839E-05    -.14123E-01     .28091E-02    -.23154E-02         .000      .000
    .050    -.71167E-04     .39617E-05     .27642E-01    -.77909E-02    -.29231E-02         .000      .000
    .060    -.10300E-03     .70913E-05     .11288E+00    -.25312E-01    -.34782E-02         .000      .000
    .070    -.14084E-03     .81943E-05     .20456E+00    -.41920E-01    -.40626E-02         .000      .000
    .080    -.18464E-03     .48373E-05     .27312E+00    -.52868E-01    -.47635E-02         .000      .000
    .090    -.23678E-03    -.46987E-05     .29960E+00    -.54782E-01    -.56657E-02         .000      .000
    .100    -.29941E-03    -.21026E-04     .26998E+00    -.45316E-01    -.70031E-02         .000      .000
    .110    -.37785E-03    -.43165E-04     .18605E+00    -.26241E-01    -.86447E-02         .000      .000
    .120    -.47139E-03    -.68544E-04     .75288E-01    -.42699E-02    -.10013E-01         .000      .000
    .130    -.57598E-03    -.93752E-04    -.12060E-01     .93739E-02    -.10748E-01         .000      .000
    .140    -.68527E-03    -.11625E-03    -.90097E-02     .25448E-02    -.11164E-01         .000      .000
    .150    -.79848E-03    -.13702E-03     .10022E+00    -.22765E-01    -.11342E-01         .000      .000
    .160    -.91074E-03    -.16089E-03     .23140E+00    -.45644E-01    -.11100E-01         .000      .000
    .170    -.10201E-02    -.19297E-03     .27105E+00    -.46661E-01    -.10753E-01         .000      .000
    .180    -.11253E-02    -.23487E-03     .18633E+00    -.24278E-01    -.10254E-01         .000      .000
    .190    -.12235E-02    -.28478E-03    -.96098E-02     .18208E-01    -.92528E-02         .000      .000
    .200    -.13057E-02    -.33805E-03    -.29066E+00     .73781E-01    -.68707E-02         .000      .000
    .210    -.13545E-02    -.38775E-03    -.58102E+00     .12462E+00    -.25791E-02         .000      .000
    .220    -.13538E-02    -.42729E-03    -.77601E+00     .15202E+00     .27441E-02         .000      .000
    .230    -.13015E-02    -.45453E-03    -.84789E+00     .15883E+00     .75307E-02         .000      .000
    .240    -.12115E-02    -.47218E-03    -.92093E+00     .17715E+00     .98574E-02         .000      .000
    .250    -.11090E-02    -.48181E-03    -.11678E+01     .23609E+00     .10802E-01         .000      .000
    .260    -.99576E-03    -.47641E-03    -.15996E+01     .32366E+00     .11641E-01         .000      .000
    .270    -.87977E-03    -.44002E-03    -.19479E+01     .37417E+00     .11363E-01         .000      .000
    .280    -.77085E-03    -.35894E-03    -.18368E+01     .32243E+00     .10368E-01         .000      .000
    .290    -.67567E-03    -.23522E-03    -.12016E+01     .17832E+00     .84084E-02         .000      .000
    .300    -.60522E-03    -.85114E-04    -.24185E+00    -.15595E-01     .57017E-02         .000      .000
