


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.24560E-05    -.13938E-08    -.22581E-04     .28768E-04    -.21441E-04         .000      .000
    .020    -.44964E-06    -.54559E-08    -.26958E-02     .82264E-03    -.84313E-04         .000      .000
    .030    -.40787E-05     .21185E-06    -.89064E-03    -.45608E-03    -.13148E-03         .000      .000
    .040    -.33078E-05     .48150E-06     .12053E-01    -.24643E-02    -.24247E-03         .000      .000
    .050    -.92401E-05     .32247E-06     .83702E-02    -.10947E-02    -.44996E-03         .000      .000
    .060    -.12688E-04     .54671E-07     .50703E-02    -.43272E-03    -.77003E-03         .000      .000
    .070    -.24748E-04    -.98040E-07     .33388E-02    -.39988E-03    -.11248E-02         .000      .000
    .080    -.35431E-04     .29428E-07     .12352E-01    -.22490E-02    -.15509E-02         .000      .000
    .090    -.56032E-04     .34504E-06     .27422E-01    -.57785E-02    -.20597E-02         .000      .000
    .100    -.77132E-04     .61140E-06     .61462E-01    -.12585E-01    -.27174E-02         .000      .000
    .110    -.11079E-03    -.40417E-07     .97624E-01    -.19287E-01    -.35014E-02         .000      .000
    .120    -.14772E-03    -.24265E-05     .13450E+00    -.25432E-01    -.44507E-02         .000      .000
    .130    -.20011E-03    -.72993E-05     .15894E+00    -.29367E-01    -.54919E-02         .000      .000
    .140    -.25774E-03    -.14992E-04     .18216E+00    -.33007E-01    -.65842E-02         .000      .000
    .150    -.32917E-03    -.25897E-04     .19732E+00    -.35822E-01    -.68943E-02         .000      .000
    .160    -.39486E-03    -.40235E-04     .21867E+00    -.40186E-01    -.69729E-02         .000      .000
    .170    -.47377E-03    -.58730E-04     .24845E+00    -.46142E-01    -.85956E-02         .000      .000
    .180    -.57166E-03    -.83277E-04     .26455E+00    -.43925E-01    -.11671E-01         .000      .000
    .190    -.70862E-03    -.11554E-03     .14384E+00    -.10242E-01    -.15175E-01         .000      .000
    .200    -.87423E-03    -.15077E-03    -.88977E-01     .36551E-01    -.18412E-01         .000      .000
    .210    -.10736E-02    -.17943E-03    -.20439E+00     .45382E-01    -.20682E-01         .000      .000
    .220    -.12849E-02    -.19730E-03    -.12235E-01    -.77482E-02    -.22062E-01         .000      .000
    .230    -.15162E-02    -.21150E-03     .40888E+00    -.95171E-01    -.23859E-01         .000      .000
    .240    -.17655E-02    -.23613E-03     .85377E+00    -.17314E+00    -.26655E-01         .000      .000
    .250    -.20511E-02    -.28501E-03     .10769E+01    -.19721E+00    -.29958E-01         .000      .000
    .260    -.23599E-02    -.36370E-03     .96061E+00    -.15586E+00    -.31856E-01         .000      .000
    .270    -.26739E-02    -.46676E-03     .58932E+00    -.78716E-01    -.29493E-01         .000      .000
    .280    -.29376E-02    -.58266E-03     .20905E+00    -.14947E-01    -.23475E-01         .000      .000
    .290    -.31402E-02    -.70395E-03    -.16223E-01     .15519E-01    -.16510E-01         .000      .000
    .300    -.32704E-02    -.83328E-03    -.20841E+00     .57883E-01    -.10291E-01         .000      .000
