


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.25016E-05     .50553E-07     .18993E-01    -.41694E-02    -.39346E-04         .000      .000
    .020    -.71581E-06    -.74123E-06    -.14406E-01     .95337E-02    -.85687E-04         .000      .000
    .030    -.40563E-05    -.77667E-06    -.51621E-02    -.56202E-02    -.99486E-04         .000      .000
    .040    -.31466E-05    -.11904E-05     .24703E-02     .45717E-02    -.22247E-03         .000      .000
    .050    -.85662E-05    -.17236E-05     .40020E-02    -.40116E-02    -.38770E-03         .000      .000
    .060    -.11481E-04    -.30090E-05     .64052E-02     .74764E-02    -.70411E-03         .000      .000
    .070    -.22507E-04    -.48764E-05     .14676E-01     .26032E-03    -.99963E-03         .000      .000
    .080    -.31734E-04    -.85150E-05     .24081E-03     .16584E-01    -.13511E-02         .000      .000
    .090    -.49298E-04    -.13509E-04    -.28623E-01     .12265E-01    -.16572E-02         .000      .000
    .100    -.65215E-04    -.20407E-04    -.71855E-01     .28454E-01    -.20410E-02         .000      .000
    .110    -.89907E-04    -.28569E-04    -.11552E+00     .24005E-01    -.23838E-02         .000      .000
    .120    -.11320E-03    -.38644E-04    -.16972E+00     .42520E-01    -.27969E-02         .000      .000
    .130    -.14550E-03    -.50001E-04    -.21957E+00     .40130E-01    -.31297E-02         .000      .000
    .140    -.17576E-03    -.63374E-04    -.27679E+00     .60169E-01    -.34293E-02         .000      .000
    .150    -.21083E-03    -.78253E-04    -.34726E+00     .61144E-01    -.27760E-02         .000      .000
    .160    -.23002E-03    -.94643E-04    -.51356E+00     .90109E-01    -.17288E-02         .000      .000
    .170    -.25013E-03    -.10758E-03    -.59793E+00     .52371E-01    -.21366E-02         .000      .000
    .180    -.27937E-03    -.11659E-03    -.37792E+00     .88364E-02    -.44748E-02         .000      .000
    .190    -.34248E-03    -.12962E-03    -.81745E-01     .21891E-02    -.76719E-02         .000      .000
    .200    -.43225E-03    -.15640E-03    -.24690E-01     .78315E-01    -.10696E-01         .000      .000
    .210    -.55158E-03    -.19896E-03    -.22153E+00     .13646E+00    -.12317E-01         .000      .000
    .220    -.67308E-03    -.25634E-03    -.66132E+00     .19653E+00    -.12266E-01         .000      .000
    .230    -.79445E-03    -.32198E-03    -.12666E+01     .20267E+00    -.11509E-01         .000      .000
    .240    -.90401E-03    -.38719E-03    -.17864E+01     .19738E+00    -.10943E-01         .000      .000
    .250    -.10136E-02    -.44539E-03    -.20622E+01     .17780E+00    -.10460E-01         .000      .000
    .260    -.11090E-02    -.49613E-03    -.21410E+01     .20437E+00    -.86791E-02         .000      .000
    .270    -.11738E-02    -.53998E-03    -.22146E+01     .23303E+00    -.29360E-02         .000      .000
    .280    -.11570E-02    -.57386E-03    -.24772E+01     .24926E+00     .59947E-02         .000      .000
    .290    -.10541E-02    -.58319E-03    -.25619E+01     .99092E-01     .14834E-01         .000      .000
    .300    -.87092E-03    -.55775E-03    -.20505E+01    -.13447E+00     .20565E-01         .000      .000
