


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.25569E-05     .51758E-10    -.87503E-03     .28589E-03    -.21643E-04         .000      .000
    .020    -.46269E-06     .13355E-06     .16327E-02    -.16915E-02    -.92360E-04         .000      .000
    .030    -.44693E-05     .23167E-06     .16007E-01    -.18094E-02    -.17611E-03         .000      .000
    .040    -.39472E-05    -.95869E-07    -.32428E-02     .33633E-02    -.25641E-03         .000      .000
    .050    -.99610E-05    -.99737E-07     .83259E-02    -.69402E-03    -.44198E-03         .000      .000
    .060    -.13274E-04    -.21498E-06     .12009E-01    -.12672E-02    -.77444E-03         .000      .000
    .070    -.25677E-04    -.31682E-06     .28397E-01    -.39793E-02    -.11727E-02         .000      .000
    .080    -.36938E-04    -.64552E-06     .37941E-01    -.39359E-02    -.16371E-02         .000      .000
    .090    -.58726E-04    -.11421E-05     .73658E-01    -.66531E-02    -.21890E-02         .000      .000
    .100    -.80983E-04    -.26076E-05     .93538E-01    -.29772E-02    -.28238E-02         .000      .000
    .110    -.11537E-03    -.51725E-05     .12858E+00    -.24350E-02    -.35065E-02         .000      .000
    .120    -.15135E-03    -.95458E-05     .14999E+00     .31514E-03    -.42639E-02         .000      .000
    .130    -.20084E-03    -.15924E-04     .18817E+00    -.18097E-02    -.50754E-02         .000      .000
    .140    -.25286E-03    -.25130E-04     .20570E+00    -.22561E-03    -.58916E-02         .000      .000
    .150    -.31591E-03    -.37310E-04     .23462E+00    -.23596E-02    -.58760E-02         .000      .000
    .160    -.36940E-03    -.53333E-04     .24252E+00     .67762E-03    -.55690E-02         .000      .000
    .170    -.43233E-03    -.74104E-04     .22606E+00     .13710E-01    -.67639E-02         .000      .000
    .180    -.50873E-03    -.10024E-03     .82069E-01     .41844E-01    -.91865E-02         .000      .000
    .190    -.61779E-03    -.12755E-03    -.27682E-01     .25391E-01    -.12143E-01         .000      .000
    .200    -.75360E-03    -.15261E-03     .46690E-01    -.35272E-01    -.15690E-01         .000      .000
    .210    -.93140E-03    -.17702E-03     .25910E+00    -.77013E-01    -.19149E-01         .000      .000
    .220    -.11329E-02    -.20560E-03     .42304E+00    -.51992E-01    -.21517E-01         .000      .000
    .230    -.13591E-02    -.24186E-03     .54868E+00     .90451E-02    -.23104E-01         .000      .000
    .240    -.15931E-02    -.29002E-03     .57700E+00     .80448E-01    -.24127E-01         .000      .000
    .250    -.18396E-02    -.35211E-03     .52140E+00     .11547E+00    -.24562E-01         .000      .000
    .260    -.20794E-02    -.42803E-03     .40998E+00     .97850E-01    -.23535E-01         .000      .000
    .270    -.22991E-02    -.51649E-03     .29075E+00     .47363E-01    -.19121E-01         .000      .000
    .280    -.24530E-02    -.61771E-03     .60657E-01     .30513E-01    -.12049E-01         .000      .000
    .290    -.25378E-02    -.73199E-03    -.42936E+00     .95056E-01    -.42752E-02         .000      .000
    .300    -.25386E-02    -.85556E-03    -.13384E+01     .21587E+00     .34357E-02         .000      .000
