


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.20920E-05    -.20920E-05    -.11888E+00     .30866E-01    -.33969E-03         .000      .000
    .020    -.61396E-05    -.61396E-05    -.29670E+00     .49874E-01    -.49278E-03         .000      .000
    .030    -.11487E-04    -.11487E-04    -.48483E+00     .58690E-01    -.52013E-03         .000      .000
    .040    -.16646E-04    -.16646E-04    -.61373E+00     .59655E-01    -.56012E-03         .000      .000
    .050    -.22289E-04    -.22289E-04    -.74630E+00     .59445E-01    -.50001E-03         .000      .000
    .060    -.26440E-04    -.26440E-04    -.77501E+00     .43321E-01    -.36291E-03         .000      .000
    .070    -.29527E-04    -.29527E-04    -.75962E+00     .28180E-01    -.22795E-03         .000      .000
    .080    -.31503E-04    -.31503E-04    -.71048E+00     .18486E-01    -.22761E-03         .000      .000
    .090    -.34399E-04    -.34399E-04    -.74926E+00     .28324E-01    -.33339E-03         .000      .000
    .100    -.39120E-04    -.39120E-04    -.90283E+00     .63732E-01    -.70212E-03         .000      .000
    .110    -.48055E-04    -.48055E-04    -.12611E+01     .11538E+00    -.98990E-03         .000      .000
    .120    -.57644E-04    -.57644E-04    -.15569E+01     .12884E+00    -.89457E-03         .000      .000
    .130    -.64674E-04    -.64674E-04    -.16428E+01     .10194E+00    -.42860E-03         .000      .000
    .140    -.66815E-04    -.66815E-04    -.14647E+01     .62573E-01    -.10614E-03         .000      .000
    .150    -.66444E-04    -.66444E-04    -.12073E+01     .22900E-01     .28451E-03         .000      .000
    .160    -.61046E-04    -.61046E-04    -.72138E+00    -.46102E-01     .72528E-03         .000      .000
    .170    -.53157E-04    -.53157E-04    -.21384E+00    -.88905E-01     .80809E-03         .000      .000
    .180    -.45641E-04    -.45641E-04     .15471E+00    -.99419E-01     .66529E-03         .000      .000
    .190    -.39267E-04    -.39267E-04     .37773E+00    -.98297E-01     .67944E-03         .000      .000
    .200    -.29709E-04    -.29709E-04     .72250E+00    -.14022E+00     .13726E-02         .000      .000
    .210    -.10046E-04    -.10046E-04     .15136E+01    -.24342E+00     .26053E-02         .000      .000
    .220     .20674E-04     .20674E-04     .26659E+01    -.33383E+00     .33683E-02         .000      .000
    .230     .53543E-04     .53543E-04     .36448E+01    -.33015E+00     .30144E-02         .000      .000
    .240     .75093E-04     .75093E-04     .38711E+01    -.17893E+00     .94255E-03         .000      .000
    .250     .73878E-04     .73878E-04     .30723E+01     .43793E-02    -.82525E-03         .000      .000
    .260     .59726E-04     .59726E-04     .20775E+01     .10492E+00    -.21682E-02         .000      .000
    .270     .28998E-04     .28998E-04     .57633E+00     .26938E+00    -.39684E-02         .000      .000
    .280    -.16398E-04    -.16398E-04    -.12557E+01     .39730E+00    -.48626E-02         .000      .000
    .290    -.65781E-04    -.65781E-04    -.27975E+01     .42265E+00    -.49925E-02         .000      .000
    .300    -.11362E-03    -.11362E-03    -.38870E+01     .34844E+00    -.43736E-02         .000      .000
