


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.26199E-05     .54033E-07     .13641E-01    -.36722E-02    -.50660E-03         .000      .000
    .020    -.10462E-04    -.47217E-06     .58726E-01    -.52877E-02    -.11185E-02         .000      .000
    .030    -.24961E-04    -.32920E-05     .74435E-01     .45945E-02    -.17232E-02         .000      .000
    .040    -.44526E-04    -.92928E-05     .30673E-01     .21116E-01    -.22111E-02         .000      .000
    .050    -.68521E-04    -.18015E-04    -.44122E-01     .31232E-01    -.25037E-02         .000      .000
    .060    -.93676E-04    -.28933E-04    -.14218E+00     .41002E-01    -.25159E-02         .000      .000
    .070    -.11805E-03    -.41045E-04    -.26409E+00     .48830E-01    -.22950E-02         .000      .000
    .080    -.13930E-03    -.52673E-04    -.36943E+00     .53058E-01    -.19907E-02         .000      .000
    .090    -.15827E-03    -.62397E-04    -.41228E+00     .49511E-01    -.18083E-02         .000      .000
    .100    -.17714E-03    -.70242E-04    -.37871E+00     .43368E-01    -.21262E-02         .000      .000
    .110    -.20248E-03    -.77770E-04    -.27383E+00     .35348E-01    -.29471E-02         .000      .000
    .120    -.23596E-03    -.88421E-04    -.17857E+00     .43264E-01    -.37250E-02         .000      .000
    .130    -.27502E-03    -.10501E-03    -.20693E+00     .64149E-01    -.39238E-02         .000      .000
    .140    -.31287E-03    -.12696E-03    -.36615E+00     .79056E-01    -.36612E-02         .000      .000
    .150    -.34687E-03    -.15076E-03    -.54724E+00     .69031E-01    -.29862E-02         .000      .000
    .160    -.37090E-03    -.17344E-03    -.71350E+00     .58276E-01    -.17913E-02         .000      .000
    .170    -.38226E-03    -.19171E-03    -.85156E+00     .46219E-01    -.47378E-03         .000      .000
    .180    -.38087E-03    -.20192E-03    -.84182E+00     .20453E-01     .69610E-03         .000      .000
    .190    -.36879E-03    -.20368E-03    -.66274E+00    -.10859E-01     .17332E-02         .000      .000
    .200    -.34435E-03    -.19981E-03    -.43058E+00    -.32093E-01     .33309E-02         .000      .000
    .210    -.29835E-03    -.19263E-03    -.30166E+00    -.43176E-01     .60693E-02         .000      .000
    .220    -.22154E-03    -.17988E-03    -.27918E+00    -.76485E-01     .92186E-02         .000      .000
    .230    -.11811E-03    -.15581E-03    -.15575E+00    -.16061E+00     .11128E-01         .000      .000
    .240    -.10428E-04    -.11810E-03     .24246E+00    -.26703E+00     .96265E-02         .000      .000
    .250     .65531E-04    -.72427E-04     .93372E+00    -.34082E+00     .54901E-02         .000      .000
    .260     .95988E-04    -.33385E-04     .15126E+01    -.29826E+00     .35023E-03         .000      .000
    .270     .69237E-04    -.11710E-04     .17290E+01    -.21248E+00    -.58225E-02         .000      .000
    .280    -.20253E-04    -.12529E-04     .17121E+01    -.13987E+00    -.11923E-01         .000      .000
    .290    -.16615E-03    -.42263E-04     .12573E+01    -.27178E-01    -.17086E-01         .000      .000
    .300    -.35440E-03    -.10015E-03     .26635E+00     .12337E+00    -.19988E-01         .000      .000
