


 TIME HISTORY FOR STORY NO.  5



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.17281E-05    -.91025E-10    -.35008E-03     .26307E-03    -.32939E-03         .000      .000
    .020    -.66793E-05     .67270E-07    -.21564E-02     .16717E-03    -.69668E-03         .000      .000
    .030    -.15802E-04     .47893E-06     .91808E-02    -.38094E-02    -.11068E-02         .000      .000
    .040    -.29045E-04     .11805E-05     .41862E-01    -.89807E-02    -.15836E-02         .000      .000
    .050    -.47450E-04     .15315E-05     .78908E-01    -.86313E-02    -.20515E-02         .000      .000
    .060    -.69531E-04     .85874E-06     .10619E+00    -.30423E-02    -.23588E-02         .000      .000
    .070    -.94125E-04    -.12900E-05     .13150E+00     .20643E-02    -.25172E-02         .000      .000
    .080    -.11967E-03    -.55376E-05     .14814E+00     .62094E-02    -.26146E-02         .000      .000
    .090    -.14658E-03    -.12366E-04     .14448E+00     .91666E-02    -.27607E-02         .000      .000
    .100    -.17582E-03    -.21734E-04     .12102E+00     .89989E-02    -.31884E-02         .000      .000
    .110    -.21138E-03    -.33100E-04     .90631E-01     .43669E-02    -.39257E-02         .000      .000
    .120    -.25443E-03    -.45700E-04     .67752E-01    -.40917E-02    -.46896E-02         .000      .000
    .130    -.30456E-03    -.58959E-04     .72566E-01    -.13209E-01    -.52683E-02         .000      .000
    .140    -.35938E-03    -.73302E-04     .89938E-01    -.11803E-01    -.57191E-02         .000      .000
    .150    -.41777E-03    -.89752E-04     .81786E-01     .51142E-02    -.58174E-02         .000      .000
    .160    -.47359E-03    -.10877E-03     .38084E-01     .25260E-01    -.52823E-02         .000      .000
    .170    -.52242E-03    -.13017E-03    -.14949E-01     .34351E-01    -.44516E-02         .000      .000
    .180    -.56237E-03    -.15393E-03    -.94013E-01     .36620E-01    -.35429E-02         .000      .000
    .190    -.59290E-03    -.17926E-03    -.21575E+00     .34279E-01    -.25218E-02         .000      .000
    .200    -.61116E-03    -.20410E-03    -.34707E+00     .23884E-01    -.10076E-02         .000      .000
    .210    -.61061E-03    -.22643E-03    -.45986E+00     .12009E-01     .12423E-02         .000      .000
    .220    -.58519E-03    -.24527E-03    -.57600E+00     .15142E-01     .38331E-02         .000      .000
    .230    -.53492E-03    -.26002E-03    -.74552E+00     .40232E-01     .61329E-02         .000      .000
    .240    -.46693E-03    -.26857E-03    -.96663E+00     .66256E-01     .71046E-02         .000      .000
    .250    -.39609E-03    -.26678E-03    -.11514E+01     .59957E-01     .70870E-02         .000      .000
    .260    -.32801E-03    -.25009E-03    -.11819E+01     .78533E-02     .62252E-02         .000      .000
    .270    -.27773E-03    -.21674E-03    -.10006E+01    -.55813E-01     .35448E-02         .000      .000
    .280    -.26015E-03    -.16938E-03    -.72118E+00    -.73721E-01    -.35445E-04         .000      .000
    .290    -.27818E-03    -.11119E-03    -.37134E+00    -.56489E-01    -.35521E-02         .000      .000
    .300    -.32849E-03    -.46531E-04     .12420E+00    -.37053E-01    -.62607E-02         .000      .000
