


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.17287E-05    -.55745E-09    -.30287E-05     .14597E-03    -.32967E-03         .000      .000
    .020    -.66889E-05    -.96125E-08    -.14768E-02     .80433E-03    -.69716E-03         .000      .000
    .030    -.15710E-04     .92259E-07    -.81662E-02     .24285E-02    -.10764E-02         .000      .000
    .040    -.28234E-04     .81091E-06    -.89198E-02     .17742E-02    -.14624E-02         .000      .000
    .050    -.44948E-04     .25021E-05     .17458E-01    -.49206E-02    -.18462E-02         .000      .000
    .060    -.65053E-04     .44787E-05     .71291E-01    -.15987E-01    -.21968E-02         .000      .000
    .070    -.88949E-04     .51753E-05     .12919E+00    -.26476E-01    -.25658E-02         .000      .000
    .080    -.11662E-03     .30551E-05     .17250E+00    -.33390E-01    -.30085E-02         .000      .000
    .090    -.14955E-03    -.29676E-05     .18922E+00    -.34599E-01    -.35783E-02         .000      .000
    .100    -.18910E-03    -.13280E-04     .17051E+00    -.28620E-01    -.44230E-02         .000      .000
    .110    -.23864E-03    -.27262E-04     .11751E+00    -.16573E-01    -.54598E-02         .000      .000
    .120    -.29772E-03    -.43291E-04     .47550E-01    -.26968E-02    -.63238E-02         .000      .000
    .130    -.36378E-03    -.59212E-04    -.76169E-02     .59204E-02    -.67881E-02         .000      .000
    .140    -.43280E-03    -.73424E-04    -.56903E-02     .16072E-02    -.70511E-02         .000      .000
    .150    -.50430E-03    -.86537E-04     .63299E-01    -.14378E-01    -.71635E-02         .000      .000
    .160    -.57520E-03    -.10162E-03     .14615E+00    -.28827E-01    -.70103E-02         .000      .000
    .170    -.64430E-03    -.12188E-03     .17119E+00    -.29470E-01    -.67917E-02         .000      .000
    .180    -.71071E-03    -.14834E-03     .11768E+00    -.15334E-01    -.64760E-02         .000      .000
    .190    -.77276E-03    -.17986E-03    -.60693E-02     .11500E-01    -.58439E-02         .000      .000
    .200    -.82467E-03    -.21351E-03    -.18357E+00     .46599E-01    -.43394E-02         .000      .000
    .210    -.85550E-03    -.24489E-03    -.36696E+00     .78707E-01    -.16289E-02         .000      .000
    .220    -.85506E-03    -.26987E-03    -.49011E+00     .96011E-01     .17331E-02         .000      .000
    .230    -.82199E-03    -.28707E-03    -.53551E+00     .10032E+00     .47562E-02         .000      .000
    .240    -.76515E-03    -.29822E-03    -.58164E+00     .11188E+00     .62258E-02         .000      .000
    .250    -.70039E-03    -.30430E-03    -.73757E+00     .14911E+00     .68221E-02         .000      .000
    .260    -.62890E-03    -.30089E-03    -.10102E+01     .20441E+00     .73524E-02         .000      .000
    .270    -.55564E-03    -.27791E-03    -.12303E+01     .23632E+00     .71769E-02         .000      .000
    .280    -.48686E-03    -.22670E-03    -.11601E+01     .20364E+00     .65485E-02         .000      .000
    .290    -.42674E-03    -.14856E-03    -.75892E+00     .11262E+00     .53106E-02         .000      .000
    .300    -.38224E-03    -.53756E-04    -.15275E+00    -.98492E-02     .36010E-02         .000      .000
