


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.33476E-05     .69042E-07     .17431E-01    -.46922E-02    -.64732E-03         .000      .000
    .020    -.13368E-04    -.60333E-06     .75038E-01    -.67565E-02    -.14291E-02         .000      .000
    .030    -.31894E-04    -.42064E-05     .95111E-01     .58707E-02    -.22018E-02         .000      .000
    .040    -.56894E-04    -.11874E-04     .39193E-01     .26982E-01    -.28253E-02         .000      .000
    .050    -.87555E-04    -.23019E-04    -.56379E-01     .39908E-01    -.31992E-02         .000      .000
    .060    -.11970E-03    -.36970E-04    -.18168E+00     .52391E-01    -.32147E-02         .000      .000
    .070    -.15084E-03    -.52446E-04    -.33745E+00     .62394E-01    -.29325E-02         .000      .000
    .080    -.17799E-03    -.67304E-04    -.47205E+00     .67796E-01    -.25436E-02         .000      .000
    .090    -.20223E-03    -.79730E-04    -.52680E+00     .63264E-01    -.23106E-02         .000      .000
    .100    -.22635E-03    -.89753E-04    -.48391E+00     .55415E-01    -.27168E-02         .000      .000
    .110    -.25872E-03    -.99372E-04    -.34989E+00     .45167E-01    -.37658E-02         .000      .000
    .120    -.30151E-03    -.11298E-03    -.22818E+00     .55281E-01    -.47597E-02         .000      .000
    .130    -.35142E-03    -.13418E-03    -.26441E+00     .81968E-01    -.50137E-02         .000      .000
    .140    -.39978E-03    -.16222E-03    -.46786E+00     .10102E+00    -.46782E-02         .000      .000
    .150    -.44322E-03    -.19264E-03    -.69925E+00     .88206E-01    -.38157E-02         .000      .000
    .160    -.47392E-03    -.22162E-03    -.91169E+00     .74464E-01    -.22889E-02         .000      .000
    .170    -.48844E-03    -.24496E-03    -.10881E+01     .59058E-01    -.60538E-03         .000      .000
    .180    -.48666E-03    -.25801E-03    -.10757E+01     .26135E-01     .88946E-03         .000      .000
    .190    -.47124E-03    -.26026E-03    -.84683E+00    -.13876E-01     .22146E-02         .000      .000
    .200    -.44000E-03    -.25531E-03    -.55018E+00    -.41008E-01     .42562E-02         .000      .000
    .210    -.38122E-03    -.24614E-03    -.38546E+00    -.55169E-01     .77552E-02         .000      .000
    .220    -.28308E-03    -.22984E-03    -.35673E+00    -.97731E-01     .11779E-01         .000      .000
    .230    -.15092E-03    -.19909E-03    -.19901E+00    -.20522E+00     .14218E-01         .000      .000
    .240    -.13325E-04    -.15090E-03     .30981E+00    -.34121E+00     .12300E-01         .000      .000
    .250     .83734E-04    -.92546E-04     .11931E+01    -.43550E+00     .70152E-02         .000      .000
    .260     .12265E-03    -.42659E-04     .19328E+01    -.38111E+00     .44752E-03         .000      .000
    .270     .88470E-04    -.14963E-04     .22092E+01    -.27151E+00    -.74399E-02         .000      .000
    .280    -.25879E-04    -.16009E-04     .21877E+01    -.17872E+00    -.15235E-01         .000      .000
    .290    -.21230E-03    -.54003E-04     .16065E+01    -.34728E-01    -.21832E-01         .000      .000
    .300    -.45284E-03    -.12797E-03     .34033E+00     .15764E+00    -.25541E-01         .000      .000
