


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.26731E-05    -.26731E-05    -.15190E+00     .39440E-01    -.43405E-03         .000      .000
    .020    -.78451E-05    -.78451E-05    -.37912E+00     .63728E-01    -.62966E-03         .000      .000
    .030    -.14678E-04    -.14678E-04    -.61950E+00     .74993E-01    -.66461E-03         .000      .000
    .040    -.21270E-04    -.21270E-04    -.78421E+00     .76226E-01    -.71571E-03         .000      .000
    .050    -.28480E-04    -.28480E-04    -.95361E+00     .75957E-01    -.63890E-03         .000      .000
    .060    -.33784E-04    -.33784E-04    -.99029E+00     .55355E-01    -.46371E-03         .000      .000
    .070    -.37728E-04    -.37728E-04    -.97062E+00     .36007E-01    -.29128E-03         .000      .000
    .080    -.40254E-04    -.40254E-04    -.90783E+00     .23621E-01    -.29083E-03         .000      .000
    .090    -.43954E-04    -.43954E-04    -.95739E+00     .36192E-01    -.42600E-03         .000      .000
    .100    -.49987E-04    -.49987E-04    -.11536E+01     .81436E-01    -.89716E-03         .000      .000
    .110    -.61404E-04    -.61404E-04    -.16114E+01     .14742E+00    -.12649E-02         .000      .000
    .120    -.73656E-04    -.73656E-04    -.19893E+01     .16463E+00    -.11431E-02         .000      .000
    .130    -.82639E-04    -.82639E-04    -.20991E+01     .13026E+00    -.54766E-03         .000      .000
    .140    -.85375E-04    -.85375E-04    -.18716E+01     .79954E-01    -.13562E-03         .000      .000
    .150    -.84901E-04    -.84901E-04    -.15426E+01     .29261E-01     .36354E-03         .000      .000
    .160    -.78003E-04    -.78003E-04    -.92177E+00    -.58909E-01     .92674E-03         .000      .000
    .170    -.67922E-04    -.67922E-04    -.27324E+00    -.11360E+00     .10326E-02         .000      .000
    .180    -.58319E-04    -.58319E-04     .19768E+00    -.12704E+00     .85009E-03         .000      .000
    .190    -.50174E-04    -.50174E-04     .48266E+00    -.12560E+00     .86817E-03         .000      .000
    .200    -.37961E-04    -.37961E-04     .92319E+00    -.17917E+00     .17539E-02         .000      .000
    .210    -.12837E-04    -.12837E-04     .19340E+01    -.31104E+00     .33290E-02         .000      .000
    .220     .26417E-04     .26417E-04     .34065E+01    -.42656E+00     .43040E-02         .000      .000
    .230     .68416E-04     .68416E-04     .46572E+01    -.42186E+00     .38517E-02         .000      .000
    .240     .95953E-04     .95953E-04     .49464E+01    -.22863E+00     .12044E-02         .000      .000
    .250     .94400E-04     .94400E-04     .39258E+01     .55957E-02    -.10545E-02         .000      .000
    .260     .76317E-04     .76317E-04     .26546E+01     .13407E+00    -.27704E-02         .000      .000
    .270     .37053E-04     .37053E-04     .73642E+00     .34421E+00    -.50708E-02         .000      .000
    .280    -.20953E-04    -.20953E-04    -.16046E+01     .50766E+00    -.62133E-02         .000      .000
    .290    -.84054E-04    -.84054E-04    -.35746E+01     .54005E+00    -.63794E-02         .000      .000
    .300    -.14518E-03    -.14518E-03    -.49667E+01     .44523E+00    -.55885E-02         .000      .000
