


 TIME HISTORY FOR STORY NO.  1



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.16125E-05    -.16125E-05    -.84706E-01     .40413E-02     .12391E-03         .000      .000
    .020     .84581E-06     .84581E-06     .73279E-01    -.78715E-02    -.12387E-03         .000      .000
    .030    -.21545E-05    -.21545E-05    -.11718E+00     .15507E-01     .38612E-04         .000      .000
    .040    -.14818E-06    -.14818E-06     .29905E-01    -.33242E-02    -.15633E-03         .000      .000
    .050    -.37578E-05    -.37578E-05    -.17933E+00     .24325E-01    -.62228E-04         .000      .000
    .060    -.31463E-05    -.31463E-05    -.89798E-01     .13511E-01    -.32725E-03         .000      .000
    .070    -.84372E-05    -.84372E-05    -.35250E+00     .41057E-01    -.20448E-03         .000      .000
    .080    -.89477E-05    -.89477E-05    -.27522E+00     .25581E-01    -.42163E-03         .000      .000
    .090    -.15138E-04    -.15138E-04    -.54370E+00     .52497E-01    -.29230E-03         .000      .000
    .100    -.16609E-04    -.16609E-04    -.47728E+00     .37821E-01    -.53342E-03         .000      .000
    .110    -.24025E-04    -.24025E-04    -.76786E+00     .65297E-01    -.41606E-03         .000      .000
    .120    -.26776E-04    -.26776E-04    -.72284E+00     .51121E-01    -.67461E-03         .000      .000
    .130    -.35622E-04    -.35622E-04    -.10434E+01     .79607E-01    -.54465E-03         .000      .000
    .140    -.39313E-04    -.39313E-04    -.10018E+01     .61286E-01    -.72902E-03         .000      .000
    .150    -.46201E-04    -.46201E-04    -.11697E+01     .41127E-01     .69503E-04         .000      .000
    .160    -.41193E-04    -.41193E-04    -.68097E+00    -.27298E-01     .14768E-03         .000      .000
    .170    -.45551E-04    -.45551E-04    -.91701E+00     .74293E-01    -.63637E-03         .000      .000
    .180    -.55944E-04    -.55944E-04    -.13854E+01     .18104E+00    -.19040E-02         .000      .000
    .190    -.80074E-04    -.80074E-04    -.23981E+01     .28292E+00    -.22966E-02         .000      .000
    .200    -.10241E-03    -.10241E-03    -.29764E+01     .29221E+00    -.26628E-02         .000      .000
    .210    -.12929E-03    -.12929E-03    -.36634E+01     .28773E+00    -.20178E-02         .000      .000
    .220    -.14322E-03    -.14322E-03    -.35064E+01     .18127E+00    -.13086E-02         .000      .000
    .230    -.15553E-03    -.15553E-03    -.34036E+01     .14043E+00    -.76329E-03         .000      .000
    .240    -.16186E-03    -.16186E-03    -.30280E+01     .96395E-01    -.10717E-02         .000      .000
    .250    -.17572E-03    -.17572E-03    -.31510E+01     .10430E+00    -.11819E-02         .000      .000
    .260    -.18395E-03    -.18395E-03    -.29203E+01     .20203E-01    -.71017E-03         .000      .000
    .270    -.18147E-03    -.18147E-03    -.22695E+01    -.17512E+00     .20900E-02         .000      .000
    .280    -.14411E-03    -.14411E-03    -.14504E+00    -.45190E+00     .46001E-02         .000      .000
    .290    -.92394E-04    -.92394E-04     .18851E+01    -.53778E+00     .60682E-02         .000      .000
    .300    -.29096E-04    -.29096E-04     .39522E+01    -.54207E+00     .58044E-02         .000      .000
