


 TIME HISTORY FOR STORY NO.  3



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.22931E-05     .46341E-07     .17410E-01    -.38219E-02    -.36067E-04         .000      .000
    .020    -.65616E-06    -.67946E-06    -.13206E-01     .87392E-02    -.78546E-04         .000      .000
    .030    -.37183E-05    -.71195E-06    -.47319E-02    -.51519E-02    -.91196E-04         .000      .000
    .040    -.28844E-05    -.10912E-05     .22645E-02     .41907E-02    -.20393E-03         .000      .000
    .050    -.78523E-05    -.15800E-05     .36685E-02    -.36773E-02    -.35539E-03         .000      .000
    .060    -.10524E-04    -.27583E-05     .58714E-02     .68534E-02    -.64543E-03         .000      .000
    .070    -.20631E-04    -.44700E-05     .13453E-01     .23863E-03    -.91633E-03         .000      .000
    .080    -.29090E-04    -.78054E-05     .22074E-03     .15202E-01    -.12385E-02         .000      .000
    .090    -.45190E-04    -.12384E-04    -.26238E-01     .11243E-01    -.15191E-02         .000      .000
    .100    -.59780E-04    -.18706E-04    -.65867E-01     .26083E-01    -.18710E-02         .000      .000
    .110    -.82415E-04    -.26188E-04    -.10589E+00     .22005E-01    -.21851E-02         .000      .000
    .120    -.10377E-03    -.35424E-04    -.15558E+00     .38977E-01    -.25639E-02         .000      .000
    .130    -.13337E-03    -.45834E-04    -.20127E+00     .36786E-01    -.28689E-02         .000      .000
    .140    -.16112E-03    -.58093E-04    -.25373E+00     .55155E-01    -.31435E-02         .000      .000
    .150    -.19326E-03    -.71732E-04    -.31832E+00     .56048E-01    -.25447E-02         .000      .000
    .160    -.21086E-03    -.86756E-04    -.47076E+00     .82600E-01    -.15847E-02         .000      .000
    .170    -.22929E-03    -.98618E-04    -.54811E+00     .48007E-01    -.19586E-02         .000      .000
    .180    -.25609E-03    -.10688E-03    -.34642E+00     .81000E-02    -.41019E-02         .000      .000
    .190    -.31394E-03    -.11882E-03    -.74933E-01     .20067E-02    -.70326E-02         .000      .000
    .200    -.39623E-03    -.14336E-03    -.22632E-01     .71789E-01    -.98043E-02         .000      .000
    .210    -.50562E-03    -.18238E-03    -.20307E+00     .12509E+00    -.11290E-01         .000      .000
    .220    -.61699E-03    -.23498E-03    -.60621E+00     .18015E+00    -.11244E-01         .000      .000
    .230    -.72825E-03    -.29514E-03    -.11610E+01     .18578E+00    -.10550E-01         .000      .000
    .240    -.82868E-03    -.35493E-03    -.16375E+01     .18093E+00    -.10031E-01         .000      .000
    .250    -.92910E-03    -.40828E-03    -.18903E+01     .16298E+00    -.95886E-02         .000      .000
    .260    -.10166E-02    -.45478E-03    -.19626E+01     .18734E+00    -.79559E-02         .000      .000
    .270    -.10760E-02    -.49498E-03    -.20300E+01     .21361E+00    -.26913E-02         .000      .000
    .280    -.10606E-02    -.52604E-03    -.22707E+01     .22849E+00     .54951E-02         .000      .000
    .290    -.96624E-03    -.53459E-03    -.23484E+01     .90835E-01     .13598E-01         .000      .000
    .300    -.79834E-03    -.51127E-03    -.18796E+01    -.12326E+00     .18852E-01         .000      .000
