


 TIME HISTORY FOR STORY NO.  6



    TIME   DISPLACEMENT    STORY DRIFT    STORY SHEAR   ACCELERATION     VELOCITY          DAMAGE    DAMAGE
                                                                                          BEAM-SLAB  COL-WALL

    .000     .00000E+00     .00000E+00     .00000E+00     .00000E+00     .00000E+00         .000      .000
    .010    -.22514E-05    -.12777E-08    -.20699E-04     .26371E-04    -.19654E-04         .000      .000
    .020    -.41217E-06    -.50013E-08    -.24712E-02     .75409E-03    -.77287E-04         .000      .000
    .030    -.37388E-05     .19420E-06    -.81642E-03    -.41808E-03    -.12053E-03         .000      .000
    .040    -.30321E-05     .44138E-06     .11049E-01    -.22589E-02    -.22227E-03         .000      .000
    .050    -.84701E-05     .29560E-06     .76727E-02    -.10035E-02    -.41246E-03         .000      .000
    .060    -.11631E-04     .50115E-07     .46478E-02    -.39666E-03    -.70586E-03         .000      .000
    .070    -.22686E-04    -.89870E-07     .30605E-02    -.36656E-03    -.10311E-02         .000      .000
    .080    -.32478E-04     .26976E-07     .11323E-01    -.20616E-02    -.14217E-02         .000      .000
    .090    -.51363E-04     .31628E-06     .25137E-01    -.52969E-02    -.18881E-02         .000      .000
    .100    -.70705E-04     .56045E-06     .56340E-01    -.11536E-01    -.24909E-02         .000      .000
    .110    -.10156E-03    -.37049E-07     .89489E-01    -.17680E-01    -.32096E-02         .000      .000
    .120    -.13541E-03    -.22242E-05     .12329E+00    -.23313E-01    -.40798E-02         .000      .000
    .130    -.18343E-03    -.66910E-05     .14570E+00    -.26919E-01    -.50342E-02         .000      .000
    .140    -.23626E-03    -.13742E-04     .16698E+00    -.30257E-01    -.60355E-02         .000      .000
    .150    -.30174E-03    -.23739E-04     .18088E+00    -.32836E-01    -.63198E-02         .000      .000
    .160    -.36196E-03    -.36882E-04     .20045E+00    -.36837E-01    -.63918E-02         .000      .000
    .170    -.43429E-03    -.53836E-04     .22774E+00    -.42297E-01    -.78793E-02         .000      .000
    .180    -.52402E-03    -.76337E-04     .24250E+00    -.40265E-01    -.10698E-01         .000      .000
    .190    -.64957E-03    -.10591E-03     .13186E+00    -.93888E-02    -.13911E-01         .000      .000
    .200    -.80137E-03    -.13820E-03    -.81563E-01     .33505E-01    -.16878E-01         .000      .000
    .210    -.98411E-03    -.16448E-03    -.18735E+00     .41600E-01    -.18958E-01         .000      .000
    .220    -.11778E-02    -.18086E-03    -.11216E-01    -.71025E-02    -.20224E-01         .000      .000
    .230    -.13899E-02    -.19388E-03     .37481E+00    -.87240E-01    -.21870E-01         .000      .000
    .240    -.16184E-02    -.21645E-03     .78263E+00    -.15871E+00    -.24434E-01         .000      .000
    .250    -.18801E-02    -.26126E-03     .98720E+00    -.18077E+00    -.27461E-01         .000      .000
    .260    -.21633E-02    -.33339E-03     .88056E+00    -.14287E+00    -.29201E-01         .000      .000
    .270    -.24511E-02    -.42786E-03     .54021E+00    -.72157E-01    -.27035E-01         .000      .000
    .280    -.26928E-02    -.53410E-03     .19163E+00    -.13701E-01    -.21519E-01         .000      .000
    .290    -.28786E-02    -.64529E-03    -.14871E-01     .14226E-01    -.15134E-01         .000      .000
    .300    -.29978E-02    -.76384E-03    -.19104E+00     .53059E-01    -.94332E-02         .000      .000
